     Time [min]        u_10_18         u_1_18        u_10_16         u_1_16         u_10_3          u_9_3          u_8_3          u_1_3          u_3_5          u_2_5          u_1_5          u_1_1
     17.0000000      0.0672532      0.0692799      0.0672532      0.0672532      0.0000000      0.0513871      0.0403953      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     17.5000000      0.0681474      0.0706152      0.0681474      0.0681474      0.0000000      0.0531713      0.0430355      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     18.0000000      0.0689746      0.0719368      0.0689746      0.0689746      0.0000000      0.0548827      0.0455605      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     18.5000000      0.0697356      0.0732448      0.0697356      0.0697356      0.0000000      0.0565211      0.0479635      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     19.0000000      0.0704323      0.0745391      0.0704323      0.0704323      0.0000000      0.0580860      0.0502407      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     19.5000000      0.0710669      0.0758194      0.0710669      0.0710669      0.0000000      0.0595764      0.0523909      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     20.0000000      0.0716424      0.0770849      0.0716424      0.0716424      0.0000000      0.0609910      0.0544150      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     20.5000000      0.0721619      0.0783346      0.0721619      0.0721619      0.0000000      0.0623288      0.0563147      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     21.0000000      0.0726291      0.0795672      0.0726291      0.0726291      0.0000000      0.0635886      0.0580930      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     21.5000000      0.0730476      0.0807809      0.0730476      0.0730476      0.0000000      0.0647699      0.0597528      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     22.0000000      0.0734212      0.0819734      0.0734212      0.0734212      0.0000000      0.0658724      0.0612977      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     22.5000000      0.0737537      0.0831421      0.0737537      0.0737537      0.0000000      0.0668965      0.0627314      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     23.0000000      0.0740486      0.0842842      0.0740486      0.0740486      0.0000000      0.0678433      0.0640575      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     23.5000000      0.0743096      0.0853965      0.0743096      0.0743096      0.0000000      0.0687146      0.0652803      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     24.0000000      0.0745399      0.0864756      0.0745399      0.0745399      0.0000000      0.0695126      0.0664038      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     24.5000000      0.0747427      0.0875181      0.0747427      0.0747427      0.0000000      0.0702403      0.0674325      0.0000002      0.0000000      0.0000000      0.0000000      0.0000000
     25.0000000      0.0749209      0.0885209      0.0749209      0.0749209      0.0000000      0.0709011      0.0683711      0.0000007      0.0000000      0.0000000      0.0000000      0.0000000
     25.5000000      0.0750771      0.0894808      0.0750771      0.0750771      0.0000000      0.0714986      0.0692245      0.0000027      0.0000000      0.0000000      0.0000000      0.0000000
     26.0000000      0.0752139      0.0903952      0.0752139      0.0752139      0.0000000      0.0720368      0.0699977      0.0000089      0.0000000      0.0000000      0.0000000      0.0000000
     26.5000000      0.0753334      0.0912619      0.0753334      0.0753334      0.0000000      0.0725200      0.0706960      0.0000259      0.0000000      0.0000000      0.0000000      0.0000000
     27.0000000      0.0754376      0.0920792      0.0754376      0.0754376      0.0000000      0.0729521      0.0713244      0.0000682      0.0000000      0.0000000      0.0000000      0.0000000
     27.5000000      0.0755285      0.0928461      0.0755285      0.0755285      0.0000000      0.0733375      0.0718883      0.0001632      0.0000000      0.0000000      0.0000000      0.0000000
     28.0000000      0.0756075      0.0935620      0.0756075      0.0756075      0.0000000      0.0736801      0.0723927      0.0003583      0.0000000      0.0000000      0.0000000      0.0000000
     28.5000000      0.0756762      0.0942270      0.0756762      0.0756762      0.0000000      0.0739838      0.0728427      0.0007255      0.0000000      0.0000000      0.0000000      0.0000000
     29.0000000      0.0757358      0.0948419      0.0757358      0.0757358      0.0000000      0.0742525      0.0732430      0.0013636      0.0000000      0.0000000      0.0000000      0.0000000
     29.5000000      0.0757876      0.0954078      0.0757876      0.0757876      0.0000000      0.0744896      0.0735982      0.0023927      0.0000000      0.0000000      0.0000000      0.0000000
     30.0000000      0.0758324      0.0959264      0.0758324      0.0758324      0.0000000      0.0746983      0.0739127      0.0039407      0.0000000      0.0000000      0.0000000      0.0000000
     30.5000000      0.0758711      0.0963995      0.0758711      0.0758711      0.0000000      0.0748817      0.0741905      0.0061227      0.0000000      0.0000000      0.0000000      0.0000000
     31.0000000      0.0759047      0.0968295      0.0759047      0.0759047      0.0000000      0.0750425      0.0744354      0.0090168      0.0000000      0.0000000      0.0000000      0.0000000
     31.5000000      0.0759336      0.0972189      0.0759336      0.0759336      0.0000000      0.0751833      0.0746509      0.0126426      0.0000000      0.0000000      0.0000000      0.0000000
     32.0000000      0.0759586      0.0975702      0.0759586      0.0759586      0.0000000      0.0753064      0.0748402      0.0169487      0.0000000      0.0000000      0.0000000      0.0000000
     32.5000000      0.0759802      0.0978861      0.0759802      0.0759802      0.0000000      0.0754139      0.0750061      0.0218135      0.0000000      0.0000000      0.0000000      0.0000000
     33.0000000      0.0759988      0.0981694      0.0759988      0.0759988      0.0000000      0.0755076      0.0751514      0.0270592      0.0000000      0.0000000      0.0000000      0.0000000
     33.5000000      0.0760149      0.0984226      0.0760149      0.0760149      0.0000000      0.0755891      0.0752784      0.0324773      0.0000000      0.0000000      0.0000000      0.0000000
     34.0000000      0.0760287      0.0986484      0.0760287      0.0760287      0.0000000      0.0756600      0.0753893      0.0378572      0.0000000      0.0000000      0.0000000      0.0000000
     34.5000000      0.0760406      0.0988492      0.0760406      0.0760406      0.0000000      0.0757216      0.0754860      0.0430130      0.0000000      0.0000000      0.0000000      0.0000000
     35.0000000      0.0760508      0.0990273      0.0760508      0.0760508      0.0000000      0.0757751      0.0755702      0.0478009      0.0000000      0.0000000      0.0000000      0.0000000
