     Time [min]        Q_10_18         Q_1_18        Q_10_16         Q_1_16         Q_10_3          Q_9_3          Q_8_3          Q_1_3          Q_3_5          Q_2_5          Q_1_5          Q_1_1
     16.5000000      0.0175436      0.0186061      0.0000000      0.0175436      0.0116552      0.0083507      0.0041268      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     17.0000000      0.0181997      0.0195527      0.0000000      0.0181997      0.0124080      0.0091705      0.0049399      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     17.5000000      0.0188239      0.0205177      0.0000000      0.0188239      0.0131656      0.0100023      0.0058080      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     18.0000000      0.0194132      0.0215005      0.0000000      0.0194132      0.0139235      0.0108415      0.0067197      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     18.5000000      0.0199657      0.0225007      0.0000000      0.0199657      0.0146769      0.0116838      0.0076635      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     19.0000000      0.0204802      0.0235177      0.0000000      0.0204802      0.0154206      0.0125244      0.0086284      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     19.5000000      0.0209563      0.0245505      0.0000000      0.0209563      0.0161496      0.0133585      0.0096042      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     20.0000000      0.0213941      0.0255981      0.0000000      0.0213941      0.0168588      0.0141809      0.0105814      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     20.5000000      0.0217943      0.0266589      0.0000000      0.0217943      0.0175436      0.0149867      0.0115515      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     21.0000000      0.0221584      0.0277311      0.0000000      0.0221584      0.0181997      0.0157709      0.0125070      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     21.5000000      0.0224879      0.0288122      0.0000000      0.0224879      0.0188239      0.0165289      0.0134410      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     22.0000000      0.0227847      0.0298994      0.0000000      0.0227847      0.0194132      0.0172565      0.0143475      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     22.5000000      0.0230509      0.0309893      0.0000000      0.0230509      0.0199657      0.0179501      0.0152214      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     23.0000000      0.0232889      0.0320779      0.0000000      0.0232889      0.0204802      0.0186066      0.0160583      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     23.5000000      0.0235007      0.0331607      0.0000000      0.0235007      0.0209563      0.0192240      0.0168544      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     24.0000000      0.0236887      0.0342329      0.0000000      0.0236887      0.0213941      0.0198007      0.0176071      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     24.5000000      0.0238551      0.0352894      0.0000000      0.0238551      0.0217943      0.0203360      0.0183142      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     25.0000000      0.0240019      0.0363249      0.0000000      0.0240019      0.0221584      0.0208300      0.0189746      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     25.5000000      0.0241312      0.0373342      0.0000000      0.0241312      0.0224879      0.0212833      0.0195877      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     26.0000000      0.0242447      0.0383122      0.0000000      0.0242447      0.0227847      0.0216969      0.0201538      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     26.5000000      0.0243442      0.0392543      0.0000000      0.0243442      0.0230509      0.0220726      0.0206738      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     27.0000000      0.0244312      0.0401564      0.0000000      0.0244312      0.0232889      0.0224121      0.0211490      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     27.5000000      0.0245072      0.0410150      0.0000000      0.0245072      0.0235007      0.0227177      0.0215811      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     28.0000000      0.0245735      0.0418272      0.0000000      0.0245735      0.0236887      0.0229917      0.0219724      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     28.5000000      0.0246312      0.0425912      0.0000000      0.0246312      0.0238551      0.0232364      0.0223252      0.0000002      0.0000000      0.0000000      0.0000000      0.0000000
     29.0000000      0.0246813      0.0433057      0.0000000      0.0246813      0.0240019      0.0234543      0.0226421      0.0000008      0.0000000      0.0000000      0.0000000      0.0000000
     29.5000000      0.0247249      0.0439702      0.0000000      0.0247249      0.0241312      0.0236476      0.0229258      0.0000033      0.0000000      0.0000000      0.0000000      0.0000000
     30.0000000      0.0247626      0.0445851      0.0000000      0.0247626      0.0242447      0.0238186      0.0231788      0.0000119      0.0000000      0.0000000      0.0000000      0.0000000
     30.5000000      0.0247954      0.0451511      0.0000000      0.0247954      0.0243442      0.0239696      0.0234038      0.0000370      0.0000000      0.0000000      0.0000000      0.0000000
     31.0000000      0.0248237      0.0456696      0.0000000      0.0248237      0.0244312      0.0241026      0.0236033      0.0000999      0.0000000      0.0000000      0.0000000      0.0000000
     31.5000000      0.0248482      0.0461426      0.0000000      0.0248482      0.0245072      0.0242194      0.0237797      0.0002382      0.0000000      0.0000000      0.0000000      0.0000000
     32.0000000      0.0248694      0.0465722      0.0000000      0.0248694      0.0245735      0.0243218      0.0239354      0.0005065      0.0000000      0.0000000      0.0000000      0.0000000
     32.5000000      0.0248876      0.0469608      0.0000000      0.0248876      0.0246312      0.0244114      0.0240725      0.0009710      0.0000000      0.0000000      0.0000000      0.0000000
     33.0000000      0.0249034      0.0473112      0.0000000      0.0249034      0.0246813      0.0244898      0.0241929      0.0016944      0.0000000      0.0000000      0.0000000      0.0000000
     33.5000000      0.0249170      0.0476259      0.0000000      0.0249170      0.0247249      0.0245581      0.0242985      0.0027176      0.0000000      0.0000000      0.0000000      0.0000000
     34.0000000      0.0249287      0.0479076      0.0000000      0.0249287      0.0247626      0.0246176      0.0243909      0.0040443      0.0000000      0.0000000      0.0000000      0.0000000
     34.5000000      0.0249388      0.0481592      0.0000000      0.0249388      0.0247954      0.0246694      0.0244717      0.0056355      0.0000000      0.0000000      0.0000000      0.0000000
     35.0000000      0.0249475      0.0483832      0.0000000      0.0249475      0.0248237      0.0247144      0.0245422      0.0074173      0.0000000      0.0000000      0.0000000      0.0000000
