     Time [min]        d_10_18         d_1_18        d_10_16         d_1_16         d_10_3          d_9_3          d_8_3          d_1_3          d_3_5          d_2_5          d_1_5          d_1_1
     17.0000000      0.0272511      0.0284993      0.0272511      0.0272511      0.0000000      0.0181681      0.0126488      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     17.5000000      0.0277995      0.0293320      0.0277995      0.0277995      0.0000000      0.0191262      0.0139124      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     18.0000000      0.0283100      0.0301643      0.0283100      0.0283100      0.0000000      0.0200607      0.0151584      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     18.5000000      0.0287826      0.0309958      0.0287826      0.0287826      0.0000000      0.0209695      0.0163773      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     19.0000000      0.0292175      0.0318263      0.0292175      0.0292175      0.0000000      0.0218502      0.0175615      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     19.5000000      0.0296156      0.0326551      0.0296156      0.0296156      0.0000000      0.0227003      0.0187051      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     20.0000000      0.0299782      0.0334816      0.0299782      0.0299782      0.0000000      0.0235175      0.0198038      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     20.5000000      0.0303069      0.0343048      0.0303069      0.0303069      0.0000000      0.0242993      0.0208543      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     21.0000000      0.0306034      0.0351233      0.0306034      0.0306034      0.0000000      0.0250434      0.0218541      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     21.5000000      0.0308700      0.0359358      0.0308700      0.0308700      0.0000000      0.0257481      0.0228017      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     22.0000000      0.0311086      0.0367403      0.0311086      0.0311086      0.0000000      0.0264118      0.0236960      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
     22.5000000      0.0313214      0.0375348      0.0313214      0.0313214      0.0000000      0.0270334      0.0245362      0.0000000      0.0000000      0.0000000      0.0000000      0.0000000
