Time,RAINRATE,T2D,Q2D,U2D,V2D,PSFC,SWDOWN,LWDOWN
2011-05-02 19:00:00,0.00000000,287.08,0.00470,-3.144, 3.899, 97171.6,611.95,288.15
2011-05-02 20:00:00,0.00000000,287.59,0.00486,-3.705, 4.453, 97055.0,502.07,287.78
2011-05-02 21:00:00,0.00000000,288.09,0.00502,-4.272, 4.999, 96935.6,421.93,269.20
2011-05-02 22:00:00,0.00000000,286.21,0.00504,-3.375, 4.715, 96998.3,265.71,268.34
2011-05-02 23:00:00,0.00000000,284.34,0.00506,-2.477, 4.431, 97057.9,106.88,267.48
2011-05-03 00:00:00,0.00000000,282.46,0.00508,-1.579, 4.147, 97117.8,  0.00,289.90
2011-05-03 01:00:00,0.00000000,281.18,0.00475,-1.438, 4.096, 97065.8,  0.00,288.13
2011-05-03 02:00:00,0.00000000,279.91,0.00444,-1.302, 4.045, 97012.6,  0.00,286.39
2011-05-03 03:00:00,0.00000000,278.64,0.00414,-1.158, 3.994, 96958.9,  0.00,333.89
2011-05-03 04:00:00,0.00000000,278.67,0.00428,-0.774, 3.808, 96999.8,  0.00,334.97
2011-05-03 05:00:00,0.00000000,278.70,0.00442,-0.392, 3.630, 97041.0,  0.00,336.00
2011-05-03 06:00:00,0.00000000,278.73,0.00457,-0.009, 3.452, 97081.8,  0.00,334.73
2011-05-03 07:00:00,0.00000000,278.88,0.00469, 0.441, 3.114, 97108.3,  0.00,336.14
2011-05-03 08:00:00,0.00000000,279.04,0.00481, 0.899, 2.783, 97134.4,  0.00,337.53
2011-05-03 09:00:00,0.00000000,279.20,0.00494, 1.350, 2.446, 97161.2,  0.00,338.98
2011-05-03 10:00:00,0.00000000,280.12,0.00519, 1.437, 1.880, 97207.6, 50.74,340.24
2011-05-03 11:00:00,0.00000000,281.04,0.00544, 1.533, 1.321, 97253.5,146.51,341.47
2011-05-03 12:00:00,0.00000000,281.96,0.00569, 1.620, 0.756, 97300.2,225.23,352.10
2011-05-03 13:00:00,0.00000000,282.69,0.00570, 0.943, 0.600, 97297.9,319.23,351.57
2011-05-03 14:00:00,0.00000000,283.42,0.00570, 0.256, 0.435, 97294.7,396.13,351.09
2011-05-03 15:00:00,0.00000000,284.14,0.00571,-0.419, 0.280, 97293.3,346.30,357.27
2011-05-03 16:00:00,0.00000000,284.36,0.00586,-0.873, 0.745, 97267.0,376.72,356.48
2011-05-03 17:00:00,0.00000000,284.59,0.00601,-1.328, 1.210, 97245.9,378.70,355.74
2011-05-03 18:00:00,0.00000000,284.81,0.00616,-1.781, 1.675, 97220.3,225.02,348.02
2011-05-03 19:00:00,0.00000000,284.05,0.00639,-1.843, 1.485, 97193.5,194.30,347.90
2011-05-03 20:00:00,0.00035278,283.29,0.00662,-1.896, 1.298, 97163.0,159.60,347.75
2011-05-03 21:00:00,0.00067006,282.54,0.00685,-1.948, 1.110, 97134.6,112.28,351.41
2011-05-03 22:00:00,0.00052683,282.27,0.00679,-2.516, 1.790, 97084.6, 71.02,350.81
2011-05-03 23:00:00,0.00157681,282.02,0.00672,-3.089, 2.469, 97034.3, 29.07,350.21
2011-05-04 00:00:00,0.00077014,281.75,0.00665,-3.652, 3.149, 96984.0,  0.00,339.88
2011-05-04 01:00:00,0.00045067,280.99,0.00616,-3.230, 3.680, 96905.6,  0.00,340.48
2011-05-04 02:00:00,0.00055361,280.21,0.00566,-2.809, 4.202, 96827.3,  0.00,341.06
2011-05-04 03:00:00,0.00013701,279.44,0.00516,-2.394, 4.732, 96749.2,  0.00,340.69
2011-05-04 04:00:00,0.00028713,279.18,0.00508,-1.980, 4.728, 96730.0,  0.00,340.52
2011-05-04 05:00:00,0.00033218,278.91,0.00501,-1.573, 4.731, 96709.8,  0.00,340.34
2011-05-04 06:00:00,0.00018097,278.65,0.00493,-1.159, 4.729, 96688.2,  0.00,340.07
2011-05-04 07:00:00,0.00000301,278.46,0.00487,-1.148, 4.419, 96630.0,  0.00,340.03
2011-05-04 08:00:00,0.00000000,278.28,0.00480,-1.139, 4.113, 96570.1,  0.00,339.97
2011-05-04 09:00:00,0.00000000,278.09,0.00474,-1.129, 3.810, 96511.3,  0.00,342.02
2011-05-04 10:00:00,0.00000000,278.12,0.00473,-1.305, 3.770, 96501.4, 28.21,340.93
2011-05-04 11:00:00,0.00000000,278.15,0.00472,-1.492, 3.730, 96489.4, 79.14,339.86
2011-05-04 12:00:00,0.00000000,278.19,0.00471,-1.668, 3.690, 96478.4,111.47,338.01
2011-05-04 13:00:00,0.00024293,278.37,0.00485,-1.300, 3.159, 96444.5,157.60,339.83
2011-05-04 14:00:00,0.00046538,278.56,0.00499,-0.932, 2.637, 96408.0,195.33,341.69
2011-05-04 15:00:00,0.00043943,278.75,0.00513,-0.566, 2.108, 96373.1,204.12,347.26
2011-05-04 16:00:00,0.00077595,279.22,0.00528,-0.490, 1.949, 96360.6,221.99,347.73
2011-05-04 17:00:00,0.00045744,279.70,0.00544,-0.414, 1.791, 96348.5,223.15,348.20
2011-05-04 18:00:00,0.00000000,280.17,0.00559,-0.330, 1.632, 96336.9,204.89,347.03
2011-05-04 19:00:00,0.00032503,280.05,0.00556, 0.043, 0.695, 96352.4,176.97,346.28
2011-05-04 20:00:00,0.00056666,279.94,0.00554, 0.417,-0.235, 96368.1,145.44,345.58
2011-05-04 21:00:00,0.00025098,279.83,0.00550, 0.798,-1.173, 96384.3,117.82,339.88
2011-05-04 22:00:00,0.00031530,279.45,0.00534, 0.527,-1.280, 96386.2, 74.86,339.93
2011-05-04 23:00:00,0.00051155,279.07,0.00517, 0.256,-1.376, 96388.9, 31.18,339.97
2011-05-05 00:00:00,0.00049644,278.69,0.00500,-0.017,-1.483, 96391.5,  0.00,330.61
2011-05-05 01:00:00,0.00110748,278.34,0.00511,-0.037,-2.463, 96327.7,  0.00,330.76
2011-05-05 02:00:00,0.00006651,277.99,0.00522,-0.062,-3.444, 96264.6,  0.00,330.88
2011-05-05 03:00:00,0.00025243,277.64,0.00533,-0.085,-4.418, 96201.6,  0.00,326.81
2011-05-05 04:00:00,0.00000000,277.41,0.00524,-0.010,-4.800, 96265.8,  0.00,326.73
2011-05-05 05:00:00,0.00000000,277.18,0.00515, 0.065,-5.174, 96328.7,  0.00,326.69
2011-05-05 06:00:00,0.00000000,276.95,0.00506, 0.141,-5.551, 96392.1,  0.00,316.87
2011-05-05 07:00:00,0.00016158,276.33,0.00479, 0.363,-5.355, 96375.3,  0.00,318.24
2011-05-05 08:00:00,0.00000000,275.71,0.00451, 0.594,-5.155, 96356.0,  0.00,319.64
2011-05-05 09:00:00,0.00006953,275.09,0.00422, 0.818,-4.951, 96336.5,  0.00,320.03
2011-05-05 10:00:00,0.00006972,275.37,0.00428, 0.088,-5.640, 96279.1, 22.64,319.00
2011-05-05 11:00:00,0.00016209,275.64,0.00434,-0.648,-6.324, 96221.9, 61.82,318.00
2011-05-05 12:00:00,0.00001712,275.92,0.00440,-1.376,-7.012, 96166.0,120.75,322.20
2011-05-05 13:00:00,0.00046140,276.22,0.00446,-1.431,-6.043, 96118.8,170.29,321.98
2011-05-05 14:00:00,0.00024315,276.51,0.00453,-1.493,-5.072, 96072.9,210.77,321.79
2011-05-05 15:00:00,0.00032488,276.81,0.00460,-1.555,-4.103, 96026.5,247.37,331.91
2011-05-05 16:00:00,0.00061393,277.58,0.00478,-1.885,-3.745, 95962.4,268.92,331.47
2011-05-05 17:00:00,0.00088964,278.35,0.00496,-2.210,-3.395, 95896.6,270.30,331.04
2011-05-05 18:00:00,0.00054529,279.12,0.00514,-2.540,-3.039, 95830.8,378.10,325.31
2011-05-05 19:00:00,0.00045664,279.07,0.00522,-2.051,-2.254, 95883.9,326.78,325.69
2011-05-05 20:00:00,0.00007956,279.02,0.00530,-1.555,-1.476, 95938.6,268.84,326.08
2011-05-05 21:00:00,0.00072725,278.96,0.00538,-1.065,-0.692, 95991.7,113.41,327.74
2011-05-05 22:00:00,0.00056066,278.80,0.00549,-0.952,-0.692, 95932.8, 72.34,327.76
2011-05-05 23:00:00,0.00042943,278.64,0.00559,-0.845,-0.685, 95870.1, 30.61,327.76
2011-05-06 00:00:00,0.00016204,278.48,0.00569,-0.730,-0.687, 95812.3,  0.00,316.82
2011-05-06 01:00:00,0.00058250,277.77,0.00544,-0.769,-0.065, 95756.9,  0.00,316.50
2011-05-06 02:00:00,0.00001115,277.05,0.00519,-0.807, 0.555, 95702.1,  0.00,316.15
2011-05-06 03:00:00,0.00006953,276.34,0.00495,-0.843, 1.184, 95648.8,  0.00,316.73
2011-05-06 04:00:00,0.00000000,276.24,0.00491,-0.005, 1.358, 95669.6,  0.00,316.89
2011-05-06 05:00:00,0.00000000,276.14,0.00487, 0.836, 1.530, 95689.5,  0.00,317.00
2011-05-06 06:00:00,0.00008075,276.04,0.00483, 1.671, 1.704, 95711.3,  0.00,309.81
2011-05-06 07:00:00,0.00000000,275.43,0.00461, 1.686, 1.674, 95660.0,  0.00,309.04
2011-05-06 08:00:00,0.00001576,274.82,0.00439, 1.702, 1.655, 95608.8,  0.00,308.27
2011-05-06 09:00:00,0.00000000,274.21,0.00417, 1.719, 1.631, 95555.9,  0.00,305.60
2011-05-06 10:00:00,0.00000000,274.64,0.00417, 2.293, 1.914, 95620.5, 25.66,306.30
2011-05-06 11:00:00,0.00000000,275.05,0.00416, 2.866, 2.202, 95685.1, 68.36,306.93
2011-05-06 12:00:00,0.00000000,275.48,0.00415, 3.442, 2.488, 95749.9,100.70,308.04
2011-05-06 13:00:00,0.00000022,275.87,0.00410, 3.336, 3.007, 95772.2,141.68,308.83
2011-05-06 14:00:00,0.00015859,276.25,0.00404, 3.243, 3.522, 95793.0,175.13,309.66
2011-05-06 15:00:00,0.00000000,276.64,0.00399, 3.137, 4.046, 95816.2,170.79,313.56
2011-05-06 16:00:00,0.00000000,277.40,0.00404, 3.531, 4.119, 95871.2,185.58,314.93
2011-05-06 17:00:00,0.00000000,278.16,0.00410, 3.930, 4.196, 95924.4,186.49,316.28
2011-05-06 18:00:00,0.00000000,278.92,0.00415, 4.322, 4.268, 95978.0,240.14,313.71
2011-05-06 19:00:00,0.00000000,280.34,0.00445, 3.655, 4.025, 95999.7,207.58,316.13
2011-05-06 20:00:00,0.00001069,281.76,0.00475, 2.988, 3.772, 96021.8,170.92,318.56
2011-05-06 21:00:00,0.00000000,283.18,0.00507, 2.329, 3.528, 96042.2,205.08,318.11
2011-05-06 22:00:00,0.00000000,282.48,0.00509, 1.498, 3.341, 96043.2,131.34,316.60
2011-05-06 23:00:00,0.00000000,281.78,0.00511, 0.668, 3.156, 96043.5, 56.48,315.07
2011-05-07 00:00:00,0.00000075,281.08,0.00512,-0.160, 2.977, 96043.9,  0.00,330.11
2011-05-07 01:00:00,0.00021202,280.18,0.00467,-0.190, 3.139, 96050.2,  0.00,327.48
2011-05-07 02:00:00,0.00000030,279.27,0.00425,-0.208, 3.300, 96056.2,  0.00,324.82
2011-05-07 03:00:00,0.00000039,278.36,0.00385,-0.234, 3.470, 96061.9,  0.00,318.88
2011-05-07 04:00:00,0.00017874,277.97,0.00383, 0.373, 3.239, 96052.2,  0.00,317.96
2011-05-07 05:00:00,0.00000912,277.58,0.00381, 0.981, 3.007, 96042.9,  0.00,317.10
2011-05-07 06:00:00,0.00000000,277.18,0.00379, 1.588, 2.775, 96034.5,  0.00,296.26
2011-05-07 07:00:00,0.00000000,276.96,0.00383, 1.349, 2.862, 96062.5,  0.00,296.67
2011-05-07 08:00:00,0.00000000,276.74,0.00387, 1.113, 2.946, 96090.8,  0.00,297.08
2011-05-07 09:00:00,0.00000000,276.52,0.00391, 0.876, 3.024, 96120.8,  0.00,311.48
2011-05-07 10:00:00,0.00000000,277.46,0.00401, 0.802, 2.548, 96086.1, 57.79,311.17
2011-05-07 11:00:00,0.00000000,278.40,0.00411, 0.734, 2.070, 96051.2,150.43,310.87
2011-05-07 12:00:00,0.00000000,279.34,0.00421, 0.665, 1.586, 96015.5,188.19,324.31
2011-05-07 13:00:00,0.00000000,280.21,0.00434, 0.164, 1.779, 96057.9,264.16,323.97
2011-05-07 14:00:00,0.00001054,281.08,0.00447,-0.336, 1.965, 96100.3,326.20,323.66
2011-05-07 15:00:00,0.00000000,281.95,0.00459,-0.835, 2.158, 96143.9,498.00,316.14
2011-05-07 16:00:00,0.00000026,283.25,0.00494,-0.142, 2.326, 96133.0,541.00,316.44
2011-05-07 17:00:00,0.00005104,284.55,0.00530, 0.540, 2.498, 96125.0,543.64,316.77
2011-05-07 18:00:00,0.00000081,285.85,0.00565, 1.233, 2.672, 96116.0,561.03,330.51
2011-05-07 19:00:00,0.00000074,286.03,0.00567, 1.028, 1.793, 96083.6,485.31,330.81
2011-05-07 20:00:00,0.00000075,286.22,0.00569, 0.824, 0.922, 96052.4,399.91,331.15
2011-05-07 21:00:00,0.00000016,286.40,0.00571, 0.627, 0.044, 96021.1,319.41,317.74
2011-05-07 22:00:00,0.00000000,284.89,0.00582, 0.540,-0.781, 96081.2,205.42,317.50
2011-05-07 23:00:00,0.00000000,283.37,0.00592, 0.449,-1.603, 96141.9, 89.68,317.24
2011-05-08 00:00:00,0.00000000,281.85,0.00602, 0.362,-2.426, 96202.3,  0.00,325.53
2011-05-08 01:00:00,0.00000000,280.80,0.00577, 0.267,-2.752, 96257.8,  0.00,325.07
2011-05-08 02:00:00,0.00000000,279.75,0.00552, 0.162,-3.070, 96311.9,  0.00,324.59
2011-05-08 03:00:00,0.00000000,278.70,0.00528, 0.066,-3.397, 96368.8,  0.00,313.86
2011-05-08 04:00:00,0.00000000,278.18,0.00514, 0.328,-3.452, 96401.5,  0.00,313.42
2011-05-08 05:00:00,0.00000000,277.66,0.00499, 0.595,-3.515, 96435.1,  0.00,312.95
2011-05-08 06:00:00,0.00000000,277.13,0.00485, 0.859,-3.576, 96468.6,  0.00,297.74
2011-05-08 07:00:00,0.00000000,276.24,0.00466, 0.842,-3.154, 96447.2,  0.00,296.99
2011-05-08 08:00:00,0.00000000,275.34,0.00447, 0.827,-2.739, 96425.7,  0.00,296.19
2011-05-08 09:00:00,0.00000000,274.44,0.00428, 0.810,-2.324, 96404.8,  0.00,284.31
2011-05-08 10:00:00,0.00000000,275.61,0.00444, 0.701,-2.591, 96502.4, 56.04,286.00
2011-05-08 11:00:00,0.00000000,276.77,0.00460, 0.598,-2.857, 96602.2,142.75,287.65
2011-05-08 12:00:00,0.00000000,277.94,0.00477, 0.485,-3.122, 96701.2,421.84,261.85
2011-05-08 13:00:00,0.00000000,279.70,0.00495, 0.383,-3.601, 96715.7,590.83,264.19
2011-05-08 14:00:00,0.00000000,281.47,0.00514, 0.279,-4.087, 96732.2,728.68,266.58
2011-05-08 15:00:00,0.00000000,283.24,0.00532, 0.177,-4.566, 96747.9,756.95,286.86
2011-05-08 16:00:00,0.00000000,283.97,0.00529, 0.444,-4.656, 96733.3,822.06,287.78
2011-05-08 17:00:00,0.00000000,284.70,0.00525, 0.710,-4.742, 96718.4,825.97,288.72
2011-05-08 18:00:00,0.00000000,285.44,0.00520, 0.977,-4.829, 96704.9,550.59,336.48
2011-05-08 19:00:00,0.00000000,284.82,0.00527, 0.504,-4.728, 96652.1,476.44,335.85
2011-05-08 20:00:00,0.00000000,284.20,0.00534, 0.032,-4.628, 96601.5,392.98,335.24
2011-05-08 21:00:00,0.00000000,283.58,0.00541,-0.440,-4.527, 96550.7,268.98,322.86
2011-05-08 22:00:00,0.00000000,283.07,0.00544,-0.521,-3.905, 96645.8,173.67,323.28
2011-05-08 23:00:00,0.00000000,282.57,0.00546,-0.600,-3.287, 96740.9, 76.92,323.70
2011-05-09 00:00:00,0.00000000,282.06,0.00549,-0.681,-2.659, 96835.8,  0.00,302.10
2011-05-09 01:00:00,0.00000000,280.84,0.00504,-0.911,-2.966, 96786.5,  0.00,301.13
2011-05-09 02:00:00,0.00000000,279.62,0.00461,-1.135,-3.274, 96737.9,  0.00,300.12
2011-05-09 03:00:00,0.00000000,278.40,0.00419,-1.356,-3.571, 96688.0,  0.00,268.60
2011-05-09 04:00:00,0.00000000,277.69,0.00423,-0.968,-3.667, 96695.9,  0.00,268.24
2011-05-09 05:00:00,0.00000000,276.97,0.00428,-0.582,-3.757, 96703.6,  0.00,267.88
2011-05-09 06:00:00,0.00000000,276.25,0.00431,-0.195,-3.854, 96711.5,  0.00,249.35
2011-05-09 07:00:00,0.00000000,275.74,0.00422,-0.327,-3.939, 96732.5,  0.00,249.24
2011-05-09 08:00:00,0.00000000,275.22,0.00412,-0.448,-4.032, 96756.3,  0.00,249.16
2011-05-09 09:00:00,0.00000000,274.70,0.00402,-0.573,-4.116, 96779.4,  0.00,240.51
2011-05-09 10:00:00,0.00000000,276.17,0.00416,-0.978,-4.615, 96819.3, 99.11,241.32
2011-05-09 11:00:00,0.00000000,277.65,0.00430,-1.384,-5.104, 96858.7,247.41,242.14
2011-05-09 12:00:00,0.00000000,279.12,0.00444,-1.788,-5.604, 96899.7,404.02,252.50
2011-05-09 13:00:00,0.00000000,280.16,0.00445,-2.137,-6.355, 96891.4,564.70,252.82
2011-05-09 14:00:00,0.00000000,281.19,0.00446,-2.485,-7.106, 96883.6,695.67,253.07
2011-05-09 15:00:00,0.00000000,282.22,0.00446,-2.826,-7.858, 96875.6,713.09,288.01
2011-05-09 16:00:00,0.00000000,283.26,0.00478,-3.136,-7.985, 96888.7,774.20,288.26
2011-05-09 17:00:00,0.00000000,284.30,0.00511,-3.439,-8.105, 96903.7,777.83,288.52
2011-05-09 18:00:00,0.00000000,285.34,0.00543,-3.752,-8.224, 96916.1,573.74,345.42
2011-05-09 19:00:00,0.00000000,285.43,0.00550,-3.539,-8.054, 96981.4,496.70,345.37
2011-05-09 20:00:00,0.00000000,285.53,0.00557,-3.323,-7.887, 97046.3,410.03,345.36
2011-05-09 21:00:00,0.00000000,285.62,0.00564,-3.111,-7.710, 97110.6,315.13,344.34
2011-05-09 22:00:00,0.00000000,284.63,0.00560,-3.401,-7.074, 97076.4,204.24,343.49
2011-05-09 23:00:00,0.00000000,283.64,0.00555,-3.691,-6.444, 97041.5, 91.72,342.68
2011-05-10 00:00:00,0.00000000,282.65,0.00551,-3.980,-5.809, 97008.9,  0.00,301.24
2011-05-10 01:00:00,0.00000000,281.26,0.00506,-3.513,-5.736, 97029.0,  0.00,300.35
2011-05-10 02:00:00,0.00000000,279.86,0.00462,-3.044,-5.663, 97049.1,  0.00,299.47
2011-05-10 03:00:00,0.00000000,278.46,0.00419,-2.578,-5.589, 97069.5,  0.00,297.60
2011-05-10 04:00:00,0.00000000,278.00,0.00417,-2.464,-5.583, 97093.1,  0.00,297.41
2011-05-10 05:00:00,0.00000000,277.55,0.00415,-2.352,-5.584, 97116.7,  0.00,297.20
2011-05-10 06:00:00,0.00000000,277.09,0.00414,-2.246,-5.586, 97138.4,  0.00,295.69
2011-05-10 07:00:00,0.00000000,276.68,0.00412,-2.050,-5.509, 97114.7,  0.00,295.60
2011-05-10 08:00:00,0.00000000,276.27,0.00410,-1.858,-5.443, 97091.5,  0.00,295.47
2011-05-10 09:00:00,0.00000000,275.85,0.00408,-1.659,-5.376, 97068.9,  0.00,302.22
2011-05-10 10:00:00,0.00000000,277.13,0.00429,-2.017,-5.651, 97165.0, 70.25,304.41
2011-05-10 11:00:00,0.00000000,278.41,0.00451,-2.374,-5.927, 97261.5,172.07,306.65
2011-05-10 12:00:00,0.00000000,279.68,0.00474,-2.737,-6.210, 97356.7,223.22,328.21
2011-05-10 13:00:00,0.00000000,280.93,0.00523,-3.155,-6.568, 97312.0,311.36,331.18
2011-05-10 14:00:00,0.00000000,282.19,0.00576,-3.573,-6.924, 97265.3,383.18,334.18
2011-05-10 15:00:00,0.00000000,283.45,0.00631,-3.989,-7.282, 97218.8,294.83,350.64
2011-05-10 16:00:00,0.00000000,283.95,0.00658,-4.084,-7.127, 97238.0,320.00,351.69
2011-05-10 17:00:00,0.00000000,284.45,0.00685,-4.181,-6.966, 97257.8,321.44,352.74
2011-05-10 18:00:00,0.00000000,284.96,0.00713,-4.277,-6.811, 97276.8,270.89,361.38
2011-05-10 19:00:00,0.00000000,285.09,0.00736,-4.288,-6.463, 97317.7,234.60,361.70
2011-05-10 20:00:00,0.00000000,285.24,0.00760,-4.301,-6.115, 97357.7,193.84,362.02
2011-05-10 21:00:00,0.00009120,285.37,0.00783,-4.321,-5.767, 97396.8,143.04,359.61
2011-05-10 22:00:00,0.00000000,285.08,0.00776,-4.278,-5.318, 97443.1, 93.03,359.50
2011-05-10 23:00:00,0.00001329,284.79,0.00769,-4.227,-4.876, 97488.2, 42.34,359.40
2011-05-11 00:00:00,0.00000000,284.50,0.00763,-4.184,-4.429, 97534.4,  0.00,315.32
2011-05-11 01:00:00,0.00000000,283.06,0.00707,-4.036,-4.310, 97506.9,  0.00,312.41
2011-05-11 02:00:00,0.00000000,281.61,0.00654,-3.896,-4.190, 97477.9,  0.00,309.52
2011-05-11 03:00:00,0.00000000,280.16,0.00604,-3.749,-4.065, 97450.4,  0.00,275.96
2011-05-11 04:00:00,0.00000000,279.53,0.00583,-3.245,-3.991, 97419.0,  0.00,276.25
2011-05-11 05:00:00,0.00000000,278.90,0.00561,-2.742,-3.908, 97387.2,  0.00,276.49
2011-05-11 06:00:00,0.00000000,278.27,0.00539,-2.239,-3.835, 97354.9,  0.00,251.89
2011-05-11 07:00:00,0.00000000,277.84,0.00524,-1.892,-3.613, 97370.9,  0.00,252.67
2011-05-11 08:00:00,0.00000000,277.40,0.00509,-1.543,-3.393, 97387.0,  0.00,253.42
2011-05-11 09:00:00,0.00000000,276.96,0.00493,-1.193,-3.172, 97404.1,  0.00,256.18
2011-05-11 10:00:00,0.00000000,278.35,0.00522,-1.746,-3.736, 97434.3,104.14,254.92
2011-05-11 11:00:00,0.00000000,279.74,0.00549,-2.290,-4.302, 97465.9,250.63,253.67
2011-05-11 12:00:00,0.00000000,281.12,0.00575,-2.843,-4.868, 97496.2,438.51,277.95
2011-05-11 13:00:00,0.00000000,282.64,0.00600,-3.493,-4.973, 97489.1,610.44,277.23
2011-05-11 14:00:00,0.00000000,284.16,0.00625,-4.143,-5.071, 97480.8,750.45,276.46
2011-05-11 15:00:00,0.00000000,285.68,0.00649,-4.800,-5.175, 97473.7,729.22,312.95
2011-05-11 16:00:00,0.00000000,286.48,0.00663,-5.120,-5.064, 97453.2,791.29,313.28
2011-05-11 17:00:00,0.00000000,287.29,0.00678,-5.437,-4.944, 97431.9,794.86,313.65
2011-05-11 18:00:00,0.00000000,288.10,0.00693,-5.755,-4.834, 97410.5,559.61,350.54
2011-05-11 19:00:00,0.00000000,288.08,0.00708,-5.357,-4.722, 97478.2,484.89,351.46
2011-05-11 20:00:00,0.00000000,288.06,0.00722,-4.969,-4.615, 97546.1,400.94,352.31
2011-05-11 21:00:00,0.00000000,288.05,0.00736,-4.570,-4.503, 97613.9,347.75,344.13
2011-05-11 22:00:00,0.00000000,286.95,0.00732,-4.375,-4.436, 97543.3,227.04,344.14
2011-05-11 23:00:00,0.00000000,285.85,0.00727,-4.172,-4.360, 97471.1,104.62,344.13
