Time,RAINRATE,T2D,Q2D,U2D,V2D,PSFC,SWDOWN,LWDOWN
2011-05-02 07:00:00,0.00000000,272.19,0.00266,-2.705, 2.687, 98725.0,  0.00,217.32
2011-05-02 08:00:00,0.00000000,271.48,0.00263,-2.836, 2.570, 98687.5,  0.00,216.76
2011-05-02 09:00:00,0.00000000,270.77,0.00260,-2.963, 2.450, 98650.8,  0.00,216.99
2011-05-02 10:00:00,0.00000000,272.63,0.00284,-2.602, 2.777, 98686.3, 80.91,218.65
2011-05-02 11:00:00,0.00000000,274.50,0.00310,-2.238, 3.095, 98721.0,234.80,220.30
2011-05-02 12:00:00,0.00000000,276.36,0.00337,-1.875, 3.416, 98756.7,406.15,240.23
2011-05-02 13:00:00,0.00000000,278.37,0.00333,-1.508, 3.185, 98750.9,576.65,241.40
2011-05-02 14:00:00,0.00000000,280.39,0.00329,-1.148, 2.955, 98746.3,714.38,242.57
2011-05-02 15:00:00,0.00000000,282.40,0.00324,-0.780, 2.728, 98739.8,702.14,277.63
2011-05-02 16:00:00,0.00000000,283.78,0.00361,-1.487, 2.831, 98648.0,765.06,278.15
2011-05-02 17:00:00,0.00000000,285.17,0.00399,-2.196, 2.929, 98550.8,769.60,278.66
2011-05-02 18:00:00,0.00000000,286.56,0.00438,-2.901, 3.032, 98453.8,695.53,290.96
2011-05-02 19:00:00,0.00000000,287.21,0.00459,-3.471, 3.604, 98324.2,603.50,290.98
2011-05-02 20:00:00,0.00000000,287.86,0.00480,-4.039, 4.178, 98194.5,495.58,291.03
2011-05-02 21:00:00,0.00000000,288.52,0.00501,-4.606, 4.750, 98064.4,421.66,270.54
2011-05-02 22:00:00,0.00000000,286.26,0.00492,-3.659, 4.476, 98136.4,264.68,268.56
2011-05-02 23:00:00,0.00000000,284.00,0.00483,-2.714, 4.212, 98211.6,105.21,266.63
2011-05-03 00:00:00,0.00000000,281.74,0.00474,-1.768, 3.940, 98286.5,  0.00,281.95
2011-05-03 01:00:00,0.00000000,280.14,0.00428,-1.606, 4.023, 98237.9,  0.00,279.17
2011-05-03 02:00:00,0.00000000,278.53,0.00386,-1.437, 4.099, 98183.8,  0.00,276.34
2011-05-03 03:00:00,0.00000000,276.92,0.00346,-1.277, 4.170, 98135.2,  0.00,326.72
2011-05-03 04:00:00,0.00000000,276.86,0.00355,-0.949, 3.954, 98169.2,  0.00,327.32
2011-05-03 05:00:00,0.00000000,276.79,0.00365,-0.622, 3.741, 98206.1,  0.00,327.97
2011-05-03 06:00:00,0.00000000,276.72,0.00375,-0.296, 3.526, 98238.2,  0.00,326.09
2011-05-03 07:00:00,0.00000000,276.76,0.00384, 0.163, 3.233, 98270.1,  0.00,327.01
2011-05-03 08:00:00,0.00000000,276.80,0.00393, 0.616, 2.942, 98302.1,  0.00,327.92
2011-05-03 09:00:00,0.00000000,276.83,0.00402, 1.078, 2.648, 98333.4,  0.00,328.62
2011-05-03 10:00:00,0.00000000,277.91,0.00429, 1.293, 2.125, 98379.7, 49.86,330.98
2011-05-03 11:00:00,0.00000000,278.98,0.00457, 1.518, 1.606, 98431.0,140.49,333.39
2011-05-03 12:00:00,0.00000000,280.06,0.00486, 1.734, 1.083, 98479.0,227.57,344.79
2011-05-03 13:00:00,0.00000000,281.34,0.00504, 1.085, 0.845, 98474.9,322.25,346.34
2011-05-03 14:00:00,0.00000000,282.63,0.00522, 0.444, 0.601, 98468.7,398.68,347.85
2011-05-03 15:00:00,0.00000000,283.92,0.00540,-0.203, 0.371, 98462.4,380.35,356.76
2011-05-03 16:00:00,0.00000000,284.57,0.00575,-0.685, 0.880, 98428.6,414.32,357.01
2011-05-03 17:00:00,0.00000000,285.22,0.00610,-1.166, 1.390, 98394.3,416.74,357.28
2011-05-03 18:00:00,0.00000000,285.88,0.00646,-1.653, 1.908, 98360.7,243.40,353.25
2011-05-03 19:00:00,0.00000000,284.90,0.00666,-1.633, 1.791, 98346.9,211.28,352.14
2011-05-03 20:00:00,0.00024398,283.92,0.00685,-1.615, 1.676, 98332.5,173.68,351.05
2011-05-03 21:00:00,0.00074708,282.94,0.00703,-1.602, 1.559, 98317.9,110.67,352.39
2011-05-03 22:00:00,0.00040251,282.62,0.00697,-2.310, 2.221, 98269.1, 69.79,351.84
2011-05-03 23:00:00,0.00125030,282.30,0.00692,-3.026, 2.880, 98220.3, 28.33,351.34
2011-05-04 00:00:00,0.00080311,281.98,0.00686,-3.736, 3.536, 98169.9,  0.00,339.09
2011-05-04 01:00:00,0.00063193,281.16,0.00628,-3.374, 4.086, 98080.5,  0.00,339.60
2011-05-04 02:00:00,0.00056634,280.34,0.00568,-3.003, 4.635, 97988.9,  0.00,340.06
2011-05-04 03:00:00,0.00017895,279.53,0.00508,-2.640, 5.181, 97900.0,  0.00,342.68
2011-05-04 04:00:00,0.00018138,279.27,0.00499,-2.175, 5.264, 97880.7,  0.00,342.68
2011-05-04 05:00:00,0.00017440,279.02,0.00491,-1.709, 5.342, 97860.6,  0.00,342.67
2011-05-04 06:00:00,0.00018645,278.76,0.00482,-1.241, 5.421, 97841.9,  0.00,341.65
2011-05-04 07:00:00,0.00000002,278.68,0.00479,-1.183, 5.082, 97790.6,  0.00,342.17
2011-05-04 08:00:00,0.00000000,278.59,0.00476,-1.132, 4.738, 97736.1,  0.00,342.72
2011-05-04 09:00:00,0.00000000,278.50,0.00473,-1.080, 4.392, 97687.6,  0.00,345.69
2011-05-04 10:00:00,0.00000000,278.60,0.00475,-1.233, 4.322, 97663.5, 24.30,345.27
2011-05-04 11:00:00,0.00000000,278.70,0.00477,-1.389, 4.246, 97638.8, 66.59,344.83
2011-05-04 12:00:00,0.00000000,278.80,0.00479,-1.549, 4.170, 97613.7,113.78,339.59
2011-05-04 13:00:00,0.00023122,278.60,0.00481,-1.138, 3.779, 97584.4,160.68,340.38
2011-05-04 14:00:00,0.00038758,278.41,0.00483,-0.722, 3.387, 97555.8,198.56,341.20
2011-05-04 15:00:00,0.00053702,278.22,0.00485,-0.314, 3.006, 97530.8,201.48,348.04
2011-05-04 16:00:00,0.00082953,279.23,0.00518,-0.082, 2.826, 97523.9,219.35,350.47
2011-05-04 17:00:00,0.00053331,280.25,0.00554, 0.155, 2.655, 97516.5,220.56,352.97
2011-05-04 18:00:00,0.00000000,281.27,0.00590, 0.385, 2.483, 97509.8,199.15,353.40
2011-05-04 19:00:00,0.00032340,281.13,0.00585, 0.638, 1.444, 97526.0,172.98,352.57
2011-05-04 20:00:00,0.00058162,280.99,0.00579, 0.897, 0.403, 97542.5,142.30,351.78
2011-05-04 21:00:00,0.00032007,280.85,0.00573, 1.149,-0.639, 97558.4,114.78,345.69
2011-05-04 22:00:00,0.00046551,280.37,0.00551, 0.666,-0.864, 97563.3, 72.67,345.44
2011-05-04 23:00:00,0.00047057,279.88,0.00529, 0.185,-1.097, 97567.7, 29.94,345.16
2011-05-05 00:00:00,0.00044121,279.40,0.00508,-0.301,-1.324, 97571.6,  0.00,336.93
2011-05-05 01:00:00,0.00135539,279.06,0.00522,-0.265,-2.232, 97514.8,  0.00,336.54
2011-05-05 02:00:00,0.00004389,278.72,0.00536,-0.236,-3.139, 97457.5,  0.00,336.13
2011-05-05 03:00:00,0.00032753,278.38,0.00550,-0.210,-4.050, 97398.7,  0.00,331.06
2011-05-05 04:00:00,0.00000000,278.08,0.00537,-0.086,-4.453, 97458.3,  0.00,330.63
2011-05-05 05:00:00,0.00000000,277.77,0.00525, 0.026,-4.860, 97519.9,  0.00,330.19
2011-05-05 06:00:00,0.00000000,277.47,0.00513, 0.143,-5.265, 97577.6,  0.00,316.91
2011-05-05 07:00:00,0.00016016,276.75,0.00485, 0.414,-5.080, 97563.6,  0.00,317.77
2011-05-05 08:00:00,0.00000000,276.02,0.00456, 0.682,-4.887, 97547.4,  0.00,318.66
2011-05-05 09:00:00,0.00005757,275.30,0.00426, 0.947,-4.700, 97530.7,  0.00,319.60
2011-05-05 10:00:00,0.00004297,275.61,0.00432, 0.234,-5.292, 97470.8, 24.99,318.45
2011-05-05 11:00:00,0.00016622,275.93,0.00438,-0.475,-5.888, 97412.8, 66.75,317.28
2011-05-05 12:00:00,0.00008330,276.24,0.00444,-1.190,-6.477, 97353.8,111.05,324.30
2011-05-05 13:00:00,0.00033466,276.55,0.00453,-1.361,-5.298, 97298.9,156.48,323.84
2011-05-05 14:00:00,0.00022681,276.86,0.00461,-1.529,-4.118, 97244.5,193.09,323.43
2011-05-05 15:00:00,0.00031362,277.17,0.00470,-1.700,-2.933, 97188.4,253.64,334.66
2011-05-05 16:00:00,0.00048908,277.80,0.00482,-2.292,-2.374, 97116.9,276.10,333.78
2011-05-05 17:00:00,0.00074542,278.44,0.00495,-2.888,-1.812, 97051.4,277.66,332.95
2011-05-05 18:00:00,0.00083160,279.08,0.00507,-3.488,-1.249, 96979.9,325.52,323.22
2011-05-05 19:00:00,0.00069250,279.06,0.00517,-2.757,-0.703, 97048.3,282.79,323.23
2011-05-05 20:00:00,0.00003457,279.04,0.00527,-2.033,-0.151, 97113.9,232.82,323.24
2011-05-05 21:00:00,0.00066980,279.02,0.00536,-1.303, 0.401, 97181.6, 94.81,330.31
2011-05-05 22:00:00,0.00060742,278.80,0.00547,-1.260, 0.413, 97109.0, 60.36,330.18
2011-05-05 23:00:00,0.00042919,278.59,0.00557,-1.217, 0.424, 97037.0, 25.29,330.09
2011-05-06 00:00:00,0.00010608,278.37,0.00568,-1.174, 0.437, 96964.7,  0.00,318.89
2011-05-06 01:00:00,0.00061413,277.68,0.00542,-1.162, 0.816, 96907.5,  0.00,318.84
2011-05-06 02:00:00,0.00000000,276.99,0.00516,-1.157, 1.199, 96855.0,  0.00,318.76
2011-05-06 03:00:00,0.00007031,276.30,0.00491,-1.149, 1.586, 96801.6,  0.00,316.70
2011-05-06 04:00:00,0.00000000,276.22,0.00488,-0.439, 1.834, 96820.6,  0.00,316.84
2011-05-06 05:00:00,0.00000000,276.14,0.00485, 0.263, 2.082, 96841.3,  0.00,316.98
2011-05-06 06:00:00,0.00006437,276.06,0.00483, 0.975, 2.333, 96860.7,  0.00,309.63
2011-05-06 07:00:00,0.00002047,275.53,0.00463, 0.980, 2.243, 96811.8,  0.00,309.31
2011-05-06 08:00:00,0.00000000,274.99,0.00443, 0.989, 2.162, 96763.1,  0.00,308.97
2011-05-06 09:00:00,0.00000000,274.46,0.00424, 0.994, 2.071, 96715.2,  0.00,307.36
2011-05-06 10:00:00,0.00000000,274.88,0.00422, 1.733, 2.263, 96771.0, 27.09,307.96
2011-05-06 11:00:00,0.00000000,275.29,0.00420, 2.471, 2.451, 96829.0, 70.63,308.55
2011-05-06 12:00:00,0.00000000,275.71,0.00418, 3.203, 2.644, 96886.8,102.85,308.96
2011-05-06 13:00:00,0.00000000,276.02,0.00411, 3.079, 3.131, 96914.5,144.58,309.62
2011-05-06 14:00:00,0.00015423,276.34,0.00404, 2.950, 3.623, 96942.9,178.16,310.28
2011-05-06 15:00:00,0.00000384,276.65,0.00397, 2.818, 4.108, 96970.7,164.45,313.83
2011-05-06 16:00:00,0.00000008,277.20,0.00398, 3.380, 4.286, 97025.9,178.95,314.87
2011-05-06 17:00:00,0.00000000,277.75,0.00399, 3.942, 4.472, 97073.6,179.91,315.89
2011-05-06 18:00:00,0.00000000,278.29,0.00400, 4.506, 4.657, 97128.6,201.39,314.26
2011-05-06 19:00:00,0.00007365,279.47,0.00425, 3.640, 4.240, 97156.7,175.02,316.31
2011-05-06 20:00:00,0.00000004,280.66,0.00451, 2.773, 3.815, 97185.6,144.23,318.34
2011-05-06 21:00:00,0.00006160,281.84,0.00478, 1.912, 3.400, 97212.6,154.58,320.30
2011-05-06 22:00:00,0.00000000,280.99,0.00473, 1.190, 3.264, 97212.9, 98.72,317.81
2011-05-06 23:00:00,0.00000000,280.14,0.00466, 0.464, 3.132, 97213.4, 42.07,315.33
2011-05-07 00:00:00,0.00000000,279.30,0.00460,-0.263, 2.997, 97212.4,  0.00,324.17
2011-05-07 01:00:00,0.00030052,278.62,0.00427,-0.188, 3.081, 97211.6,  0.00,322.76
2011-05-07 02:00:00,0.00012340,277.95,0.00395,-0.116, 3.172, 97211.4,  0.00,321.36
2011-05-07 03:00:00,0.00000264,277.27,0.00364,-0.044, 3.258, 97213.5,  0.00,318.26
2011-05-07 04:00:00,0.00012804,277.09,0.00364, 0.497, 3.147, 97198.4,  0.00,317.99
2011-05-07 05:00:00,0.00013533,276.91,0.00365, 1.036, 3.034, 97185.9,  0.00,317.75
2011-05-07 06:00:00,0.00000088,276.73,0.00365, 1.578, 2.922, 97173.8,  0.00,302.85
2011-05-07 07:00:00,0.00000000,276.56,0.00370, 1.352, 3.011, 97208.0,  0.00,303.26
2011-05-07 08:00:00,0.00000000,276.38,0.00375, 1.135, 3.110, 97243.8,  0.00,303.69
2011-05-07 09:00:00,0.00000000,276.22,0.00380, 0.910, 3.200, 97282.0,  0.00,317.47
2011-05-07 10:00:00,0.00000000,277.06,0.00387, 0.790, 2.676, 97251.0, 56.06,317.04
2011-05-07 11:00:00,0.00000000,277.90,0.00394, 0.678, 2.154, 97221.0,142.97,316.61
2011-05-07 12:00:00,0.00000000,278.75,0.00401, 0.564, 1.631, 97188.2,142.34,329.98
2011-05-07 13:00:00,0.00000000,279.31,0.00408, 0.060, 1.824, 97229.1,199.66,329.51
2011-05-07 14:00:00,0.00000175,279.88,0.00416,-0.448, 2.015, 97270.1,245.83,329.13
2011-05-07 15:00:00,0.00000000,280.45,0.00423,-0.954, 2.212, 97311.4,440.92,321.53
2011-05-07 16:00:00,0.00000000,281.96,0.00464,-0.244, 2.603, 97298.6,479.59,321.31
2011-05-07 17:00:00,0.00054479,283.47,0.00505, 0.461, 2.999, 97285.7,482.16,321.11
2011-05-07 18:00:00,0.00055201,284.98,0.00546, 1.165, 3.389, 97274.1,581.70,325.79
2011-05-07 19:00:00,0.00000075,285.23,0.00545, 0.891, 2.527, 97245.5,505.82,326.02
2011-05-07 20:00:00,0.00000000,285.47,0.00544, 0.617, 1.657, 97218.9,417.25,326.30
2011-05-07 21:00:00,0.00000000,285.72,0.00544, 0.352, 0.793, 97192.5,341.35,308.11
2011-05-07 22:00:00,0.00000000,284.28,0.00553,-0.025,-0.138, 97242.1,218.84,308.22
2011-05-07 23:00:00,0.00000000,282.83,0.00563,-0.399,-1.068, 97295.2, 94.68,308.36
2011-05-08 00:00:00,0.00000000,281.38,0.00572,-0.770,-1.998, 97348.2,  0.00,321.80
2011-05-08 01:00:00,0.00000000,280.39,0.00549,-0.596,-2.427, 97415.1,  0.00,321.64
2011-05-08 02:00:00,0.00000000,279.39,0.00526,-0.426,-2.856, 97481.9,  0.00,321.46
2011-05-08 03:00:00,0.00000000,278.39,0.00503,-0.259,-3.278, 97546.9,  0.00,310.72
2011-05-08 04:00:00,0.00000000,277.89,0.00492, 0.144,-3.341, 97584.1,  0.00,310.41
2011-05-08 05:00:00,0.00000000,277.39,0.00481, 0.547,-3.395, 97618.2,  0.00,310.15
2011-05-08 06:00:00,0.00000000,276.89,0.00470, 0.955,-3.456, 97654.9,  0.00,295.71
2011-05-08 07:00:00,0.00000000,276.02,0.00453, 0.952,-3.126, 97624.3,  0.00,295.20
2011-05-08 08:00:00,0.00000000,275.14,0.00436, 0.958,-2.803, 97595.7,  0.00,294.69
2011-05-08 09:00:00,0.00000000,274.27,0.00419, 0.960,-2.473, 97568.0,  0.00,281.33
2011-05-08 10:00:00,0.00000000,275.49,0.00435, 0.904,-2.690, 97672.8, 62.48,282.76
2011-05-08 11:00:00,0.00000000,276.71,0.00451, 0.852,-2.914, 97779.5,156.07,284.20
2011-05-08 12:00:00,0.00000000,277.93,0.00468, 0.796,-3.129, 97886.8,431.52,261.00
2011-05-08 13:00:00,0.00000000,279.58,0.00480, 0.647,-3.608, 97898.0,603.93,262.86
2011-05-08 14:00:00,0.00000000,281.22,0.00492, 0.489,-4.081, 97905.9,742.63,264.74
2011-05-08 15:00:00,0.00000000,282.86,0.00504, 0.337,-4.556, 97919.2,753.16,284.03
2011-05-08 16:00:00,0.00000000,283.53,0.00500, 0.643,-4.640, 97903.6,819.02,284.78
2011-05-08 17:00:00,0.00000000,284.20,0.00495, 0.949,-4.724, 97887.5,823.38,285.50
2011-05-08 18:00:00,0.00000000,284.87,0.00490, 1.251,-4.805, 97870.8,567.06,333.90
2011-05-08 19:00:00,0.00000000,284.14,0.00502, 0.875,-4.808, 97814.1,493.29,333.44
2011-05-08 20:00:00,0.00000000,283.41,0.00514, 0.506,-4.809, 97756.2,407.28,332.97
2011-05-08 21:00:00,0.00000000,282.68,0.00525, 0.130,-4.814, 97700.8,273.39,320.16
2011-05-08 22:00:00,0.00000000,282.32,0.00527,-0.128,-4.175, 97811.3,175.96,320.98
2011-05-08 23:00:00,0.00000000,281.97,0.00528,-0.387,-3.532, 97921.8, 77.24,321.80
2011-05-09 00:00:00,0.00000000,281.62,0.00529,-0.639,-2.894, 98031.8,  0.00,290.97
2011-05-09 01:00:00,0.00000000,280.32,0.00486,-0.921,-3.146, 97991.3,  0.00,289.79
2011-05-09 02:00:00,0.00000000,279.01,0.00443,-1.202,-3.397, 97953.5,  0.00,288.60
2011-05-09 03:00:00,0.00000000,277.71,0.00402,-1.491,-3.651, 97916.5,  0.00,264.89
2011-05-09 04:00:00,0.00000000,276.95,0.00405,-1.100,-3.762, 97919.5,  0.00,264.28
2011-05-09 05:00:00,0.00000000,276.18,0.00408,-0.715,-3.871, 97922.0,  0.00,263.67
2011-05-09 06:00:00,0.00000000,275.41,0.00410,-0.323,-3.982, 97926.0,  0.00,239.67
2011-05-09 07:00:00,0.00000000,274.77,0.00396,-0.451,-4.168, 97944.4,  0.00,239.28
2011-05-09 08:00:00,0.00000000,274.12,0.00381,-0.581,-4.357, 97962.5,  0.00,238.93
2011-05-09 09:00:00,0.00000000,273.47,0.00367,-0.711,-4.542, 97980.9,  0.00,235.84
2011-05-09 10:00:00,0.00000000,275.17,0.00385,-1.165,-4.864, 98018.0, 99.74,237.00
2011-05-09 11:00:00,0.00000000,276.88,0.00403,-1.621,-5.182, 98055.9,244.41,238.16
2011-05-09 12:00:00,0.00000000,278.59,0.00422,-2.074,-5.502, 98094.4,403.59,248.56
2011-05-09 13:00:00,0.00000000,279.74,0.00423,-2.452,-6.363, 98089.8,563.66,249.20
2011-05-09 14:00:00,0.00000000,280.88,0.00424,-2.822,-7.224, 98083.9,692.33,249.85
2011-05-09 15:00:00,0.00000000,282.03,0.00426,-3.194,-8.079, 98079.4,716.66,286.23
2011-05-09 16:00:00,0.00000000,283.20,0.00463,-3.531,-8.122, 98089.3,779.08,286.76
2011-05-09 17:00:00,0.00000000,284.36,0.00501,-3.870,-8.166, 98095.7,783.19,287.32
2011-05-09 18:00:00,0.00000000,285.53,0.00539,-4.205,-8.212, 98103.7,593.49,344.84
2011-05-09 19:00:00,0.00000000,285.64,0.00546,-3.964,-8.035, 98167.6,516.53,344.84
2011-05-09 20:00:00,0.00000000,285.76,0.00553,-3.723,-7.862, 98231.2,426.81,344.88
2011-05-09 21:00:00,0.00000000,285.87,0.00559,-3.483,-7.693, 98295.0,328.29,343.96
2011-05-09 22:00:00,0.00000000,284.79,0.00553,-3.738,-7.101, 98267.6,212.15,342.83
2011-05-09 23:00:00,0.00000000,283.71,0.00546,-3.997,-6.506, 98238.7, 94.50,341.73
2011-05-10 00:00:00,0.00000000,282.63,0.00540,-4.258,-5.912, 98210.6,  0.00,300.58
2011-05-10 01:00:00,0.00000000,281.17,0.00496,-3.921,-5.818, 98236.9,  0.00,299.81
2011-05-10 02:00:00,0.00000000,279.71,0.00452,-3.579,-5.722, 98263.6,  0.00,298.99
2011-05-10 03:00:00,0.00000000,278.25,0.00409,-3.241,-5.626, 98291.7,  0.00,294.01
2011-05-10 04:00:00,0.00000000,277.78,0.00408,-2.974,-5.623, 98311.2,  0.00,293.87
2011-05-10 05:00:00,0.00000000,277.32,0.00407,-2.713,-5.620, 98330.5,  0.00,293.73
2011-05-10 06:00:00,0.00000000,276.86,0.00405,-2.443,-5.619, 98349.5,  0.00,297.63
2011-05-10 07:00:00,0.00000000,276.51,0.00405,-2.266,-5.523, 98335.2,  0.00,297.70
2011-05-10 08:00:00,0.00000000,276.17,0.00404,-2.084,-5.428, 98321.2,  0.00,297.74
2011-05-10 09:00:00,0.00000000,275.82,0.00404,-1.899,-5.330, 98306.9,  0.00,304.38
2011-05-10 10:00:00,0.00000000,277.01,0.00420,-2.391,-5.634, 98402.9, 72.22,306.02
2011-05-10 11:00:00,0.00000000,278.20,0.00436,-2.874,-5.938, 98499.0,173.78,307.67
2011-05-10 12:00:00,0.00000000,279.40,0.00452,-3.365,-6.244, 98593.6,223.47,327.01
2011-05-10 13:00:00,0.00000000,280.42,0.00490,-3.807,-6.594, 98544.1,311.48,328.65
2011-05-10 14:00:00,0.00000000,281.45,0.00530,-4.260,-6.945, 98495.6,382.21,330.35
2011-05-10 15:00:00,0.00000000,282.48,0.00570,-4.707,-7.288, 98444.8,294.97,345.81
2011-05-10 16:00:00,0.00000000,282.82,0.00591,-4.790,-7.123, 98448.6,320.58,346.08
2011-05-10 17:00:00,0.00000000,283.16,0.00613,-4.866,-6.958, 98454.3,322.29,346.43
2011-05-10 18:00:00,0.00000000,283.50,0.00634,-4.950,-6.787, 98460.7,264.85,353.79
2011-05-10 19:00:00,0.00000000,283.59,0.00652,-4.853,-6.373, 98501.1,230.61,353.72
2011-05-10 20:00:00,0.00000000,283.69,0.00671,-4.749,-5.947, 98539.3,190.73,353.76
2011-05-10 21:00:00,0.00006160,283.79,0.00689,-4.653,-5.525, 98578.7,144.53,350.55
2011-05-10 22:00:00,0.00003623,283.57,0.00687,-4.627,-5.136, 98634.4, 93.74,351.04
2011-05-10 23:00:00,0.00002909,283.36,0.00684,-4.602,-4.748, 98687.9, 42.32,351.50
2011-05-11 00:00:00,0.00000000,283.14,0.00682,-4.576,-4.360, 98737.3,  0.00,308.48
2011-05-11 01:00:00,0.00000000,281.90,0.00639,-4.465,-4.201, 98721.2,  0.00,306.89
2011-05-11 02:00:00,0.00000000,280.64,0.00597,-4.349,-4.037, 98701.0,  0.00,305.22
2011-05-11 03:00:00,0.00000000,279.40,0.00557,-4.233,-3.880, 98684.7,  0.00,269.62
2011-05-11 04:00:00,0.00000000,278.76,0.00539,-3.676,-3.822, 98648.7,  0.00,270.08
2011-05-11 05:00:00,0.00000000,278.12,0.00520,-3.121,-3.764, 98614.7,  0.00,270.50
2011-05-11 06:00:00,0.00000000,277.48,0.00500,-2.565,-3.705, 98581.1,  0.00,250.09
2011-05-11 07:00:00,0.00000000,277.06,0.00487,-2.196,-3.483, 98591.1,  0.00,250.99
2011-05-11 08:00:00,0.00000000,276.63,0.00474,-1.835,-3.262, 98600.2,  0.00,251.89
2011-05-11 09:00:00,0.00000000,276.21,0.00460,-1.463,-3.044, 98611.4,  0.00,255.30
2011-05-11 10:00:00,0.00000000,277.61,0.00485,-1.976,-3.603, 98642.7,108.23,253.56
2011-05-11 11:00:00,0.00000000,279.01,0.00509,-2.495,-4.164, 98672.6,256.05,251.89
2011-05-11 12:00:00,0.00000000,280.42,0.00530,-3.013,-4.726, 98701.9,440.56,276.89
2011-05-11 13:00:00,0.00000000,281.77,0.00548,-3.695,-4.921, 98688.7,612.85,275.82
2011-05-11 14:00:00,0.00000000,283.14,0.00566,-4.380,-5.125, 98678.3,751.23,274.82
2011-05-11 15:00:00,0.00000000,284.50,0.00583,-5.064,-5.329, 98664.6,701.68,314.23
2011-05-11 16:00:00,0.00000000,285.29,0.00602,-5.435,-5.200, 98636.8,762.40,314.34
2011-05-11 17:00:00,0.00000000,286.09,0.00622,-5.807,-5.078, 98608.1,766.32,314.47
2011-05-11 18:00:00,0.00000000,286.88,0.00641,-6.180,-4.949, 98579.9,582.25,341.95
2011-05-11 19:00:00,0.00000000,286.93,0.00653,-5.712,-4.879, 98660.4,507.18,342.68
2011-05-11 20:00:00,0.00000000,286.98,0.00664,-5.239,-4.809, 98741.6,419.82,343.36
2011-05-11 21:00:00,0.00000000,287.03,0.00676,-4.771,-4.736, 98824.4,336.04,344.10
2011-05-11 22:00:00,0.00000000,285.98,0.00673,-4.572,-4.633, 98741.4,218.78,344.48
2011-05-11 23:00:00,0.00000000,284.92,0.00670,-4.371,-4.531, 98659.3,100.03,344.91
