Time,RAINRATE,T2D,Q2D,U2D,V2D,PSFC,SWDOWN,LWDOWN
2012-06-20 09:00:00,0.00000000,287.31,0.00971, 2.125, 1.829, 98638.0, 17.97,366.79
2012-06-20 10:00:00,0.00000000,289.55,0.01104, 1.979, 1.451, 98629.0,101.32,369.88
2012-06-20 11:00:00,0.00000000,291.80,0.01245, 1.836, 1.079, 98619.4,188.00,372.94
2012-06-20 12:00:00,0.00000000,294.04,0.01394, 1.686, 0.711, 98610.6,279.87,427.69
2012-06-20 13:00:00,0.00000000,296.34,0.01542, 2.369, 0.008, 98553.7,375.06,430.14
2012-06-20 14:00:00,0.00000000,298.63,0.01696, 3.054,-0.687, 98500.6,457.07,432.56
2012-06-20 15:00:00,0.00000000,300.92,0.01855, 3.732,-1.389, 98443.5,403.68,435.29
2012-06-20 16:00:00,0.00000000,300.73,0.01794, 4.275,-1.654, 98426.7,426.24,435.05
2012-06-20 17:00:00,0.00000000,300.53,0.01733, 4.815,-1.921, 98410.7,428.20,434.83
2012-06-20 18:00:00,0.00000000,300.34,0.01672, 5.355,-2.189, 98393.3,577.48,429.53
2012-06-20 19:00:00,0.00000000,300.73,0.01660, 5.594,-2.263, 98416.0,512.36,429.59
2012-06-20 20:00:00,0.00000000,301.12,0.01647, 5.834,-2.336, 98437.3,433.09,429.65
2012-06-20 21:00:00,0.00000000,301.51,0.01634, 6.076,-2.409, 98461.2,329.43,428.61
2012-06-20 22:00:00,0.00000000,300.12,0.01583, 4.985,-2.533, 98433.3,227.32,426.47
2012-06-20 23:00:00,0.00000000,298.73,0.01533, 3.884,-2.654, 98406.5,128.06,424.29
2012-06-21 00:00:00,0.00000000,297.34,0.01485, 2.794,-2.775, 98379.1, 22.30,389.10
2012-06-21 01:00:00,0.00000000,295.91,0.01361, 2.911,-2.543, 98393.1,  0.00,387.31
2012-06-21 02:00:00,0.00000000,294.48,0.01241, 3.029,-2.311, 98403.8,  0.00,385.51
2012-06-21 03:00:00,0.00000000,293.06,0.01127, 3.148,-2.075, 98417.5,  0.00,386.08
2012-06-21 04:00:00,0.00000000,292.29,0.01101, 2.781,-2.308, 98402.7,  0.00,385.41
2012-06-21 05:00:00,0.00000000,291.52,0.01075, 2.415,-2.540, 98387.5,  0.00,384.69
2012-06-21 06:00:00,0.00000000,290.75,0.01050, 2.045,-2.766, 98371.3,  0.00,376.29
2012-06-21 07:00:00,0.00000000,290.38,0.01037, 1.790,-2.819, 98363.0,  0.00,376.22
2012-06-21 08:00:00,0.00000000,290.01,0.01025, 1.526,-2.876, 98355.0,  0.00,376.14
2012-06-21 09:00:00,0.00009220,289.64,0.01012, 1.271,-2.931, 98346.5, 16.35,369.46
2012-06-21 10:00:00,0.00000000,291.09,0.01086, 1.437,-2.862, 98379.8, 93.24,372.47
2012-06-21 11:00:00,0.00000000,292.54,0.01163, 1.597,-2.795, 98411.8,173.19,375.47
2012-06-21 12:00:00,0.00000000,293.99,0.01244, 1.768,-2.721, 98447.8,306.53,386.73
2012-06-21 13:00:00,0.00000000,295.39,0.01252, 1.422,-3.125, 98410.9,410.90,389.33
2012-06-21 14:00:00,0.00000000,296.80,0.01259, 1.076,-3.524, 98373.1,500.84,391.93
2012-06-21 15:00:00,0.00000000,298.20,0.01265, 0.734,-3.924, 98338.9,615.48,393.76
2012-06-21 16:00:00,0.00000000,298.77,0.01313, 1.064,-3.736, 98317.2,650.09,394.86
2012-06-21 17:00:00,0.00000000,299.36,0.01362, 1.406,-3.545, 98298.1,653.24,395.98
2012-06-21 18:00:00,0.00000000,299.93,0.01412, 1.743,-3.350, 98278.6,640.02,403.04
2012-06-21 19:00:00,0.00000000,300.45,0.01475, 1.816,-2.966, 98247.6,567.94,404.01
2012-06-21 20:00:00,0.00000000,300.98,0.01538, 1.902,-2.584, 98213.8,480.27,404.97
2012-06-21 21:00:00,0.00000000,301.51,0.01602, 1.971,-2.197, 98183.0,328.57,419.20
2012-06-21 22:00:00,0.00000000,300.59,0.01625, 1.190,-1.920, 98143.3,226.92,418.12
2012-06-21 23:00:00,0.00000000,299.68,0.01646, 0.408,-1.640, 98105.1,127.98,416.99
2012-06-22 00:00:00,0.00000000,298.77,0.01666,-0.373,-1.360, 98065.7, 13.75,416.61
2012-06-22 01:00:00,0.00000000,297.85,0.01564,-0.864,-0.351, 98071.6,  0.00,415.52
2012-06-22 02:00:00,0.00000000,296.93,0.01464,-1.351, 0.663, 98075.8,  0.00,414.44
2012-06-22 03:00:00,0.00000000,296.01,0.01365,-1.837, 1.670, 98081.6,  0.00,409.40
2012-06-22 04:00:00,0.00000000,294.91,0.01335,-1.266, 1.984, 98103.6,  0.00,407.15
2012-06-22 05:00:00,0.00000000,293.80,0.01305,-0.692, 2.302, 98126.8,  0.00,404.86
2012-06-22 06:00:00,0.00000000,292.71,0.01275,-0.119, 2.620, 98149.0,  0.00,393.36
2012-06-22 07:00:00,0.00000000,291.97,0.01249, 0.098, 2.349, 98164.3,  0.00,393.55
2012-06-22 08:00:00,0.00005283,291.24,0.01221, 0.314, 2.078, 98181.5,  0.00,393.68
2012-06-22 09:00:00,0.00012680,290.51,0.01194, 0.536, 1.808, 98197.6, 20.32,386.65
2012-06-22 10:00:00,0.00000000,291.31,0.01244,-0.303, 2.239, 98148.5,117.73,385.63
2012-06-22 11:00:00,0.00000000,292.11,0.01292,-1.143, 2.671, 98100.2,219.07,384.56
2012-06-22 12:00:00,0.00000000,292.92,0.01340,-1.981, 3.104, 98050.2,384.25,390.21
2012-06-22 13:00:00,0.00000000,294.19,0.01401,-1.521, 3.705, 98029.2,515.28,387.75
2012-06-22 14:00:00,0.00000000,295.47,0.01458,-1.058, 4.306, 98005.0,628.29,385.29
2012-06-22 15:00:00,0.00000000,296.75,0.01511,-0.594, 4.904, 97983.1,740.51,398.41
2012-06-22 16:00:00,0.00000000,297.20,0.01484,-0.161, 4.580, 98010.3,782.21,396.28
2012-06-22 17:00:00,0.00000000,297.65,0.01458, 0.269, 4.254, 98037.8,786.14,394.17
2012-06-22 18:00:00,0.00000000,298.09,0.01433, 0.700, 3.923, 98064.4,407.79,416.98
2012-06-22 19:00:00,0.00000870,297.44,0.01482, 0.643, 4.045, 98053.6,361.92,416.64
2012-06-22 20:00:00,0.00112712,296.79,0.01530, 0.589, 4.165, 98042.5,306.14,416.28
2012-06-22 21:00:00,0.00411013,296.14,0.01578, 0.533, 4.285, 98032.4,198.00,407.56
2012-06-22 22:00:00,0.00176058,295.30,0.01486, 0.448, 3.646, 98059.0,136.77,407.01
2012-06-22 23:00:00,0.00015766,294.47,0.01394, 0.357, 3.001, 98084.6, 77.24,406.47
2012-06-23 00:00:00,0.00000008,293.63,0.01303, 0.269, 2.360, 98110.6, 15.94,371.75
2012-06-23 01:00:00,0.00002735,292.85,0.01254, 0.039, 2.545, 98116.6,  0.00,372.06
2012-06-23 02:00:00,0.00012679,292.08,0.01204,-0.182, 2.732, 98121.5,  0.00,372.40
2012-06-23 03:00:00,0.00140437,291.30,0.01154,-0.403, 2.923, 98125.0,  0.00,365.75
2012-06-23 04:00:00,0.00003702,290.64,0.01135, 0.055, 2.443, 98177.8,  0.00,366.67
2012-06-23 05:00:00,0.00000000,289.98,0.01115, 0.514, 1.967, 98227.2,  0.00,367.58
2012-06-23 06:00:00,0.00000000,289.31,0.01095, 0.971, 1.489, 98278.3,  0.00,360.77
2012-06-23 07:00:00,0.00000000,289.20,0.01089, 0.992, 0.809, 98295.9,  0.00,360.68
2012-06-23 08:00:00,0.00000000,289.08,0.01083, 1.022, 0.122, 98313.1,  0.00,360.56
2012-06-23 09:00:00,0.00000000,288.97,0.01077, 1.050,-0.563, 98327.0, 18.81,367.36
2012-06-23 10:00:00,0.00000000,289.57,0.01101, 0.710,-0.976, 98351.1,110.85,366.61
2012-06-23 11:00:00,0.00004239,290.18,0.01124, 0.378,-1.390, 98374.9,206.61,365.86
2012-06-23 12:00:00,0.00000000,290.79,0.01147, 0.046,-1.807, 98396.1,348.46,368.59
2012-06-23 13:00:00,0.00000000,291.77,0.01166, 0.062,-1.968, 98375.7,467.52,368.07
2012-06-23 14:00:00,0.00000000,292.75,0.01186, 0.089,-2.134, 98351.7,570.24,367.55
2012-06-23 15:00:00,0.00000000,293.73,0.01206, 0.107,-2.294, 98330.3,458.04,400.36
2012-06-23 16:00:00,0.00000000,293.68,0.01209,-0.225,-2.138, 98341.5,483.91,399.71
2012-06-23 17:00:00,0.00000000,293.62,0.01212,-0.563,-1.975, 98355.9,486.40,399.08
2012-06-23 18:00:00,0.00000000,293.57,0.01215,-0.904,-1.820, 98366.1,405.30,388.06
2012-06-23 19:00:00,0.00000000,293.22,0.01148,-0.605,-1.690, 98382.4,359.80,387.91
2012-06-23 20:00:00,0.00000000,292.87,0.01082,-0.314,-1.552, 98396.6,304.35,387.80
2012-06-23 21:00:00,0.00004180,292.52,0.01016,-0.018,-1.418, 98411.5,330.18,363.93
2012-06-23 22:00:00,0.00000000,291.76,0.01020, 0.083,-2.097, 98454.9,228.20,364.65
2012-06-23 23:00:00,0.00002026,291.00,0.01024, 0.181,-2.779, 98499.4,129.02,365.40
2012-06-24 00:00:00,0.00005279,290.24,0.01028, 0.277,-3.457, 98542.2, 22.16,345.35
2012-06-24 01:00:00,0.00046067,289.52,0.01033, 0.372,-3.506, 98495.9,  0.00,346.16
2012-06-24 02:00:00,0.00218925,288.80,0.01039, 0.473,-3.554, 98448.9,  0.00,346.96
2012-06-24 03:00:00,0.00265781,288.09,0.01044, 0.567,-3.600, 98400.4,  0.00,362.31
2012-06-24 04:00:00,0.00122133,288.00,0.01039, 1.042,-3.620, 98454.2,  0.00,362.04
2012-06-24 05:00:00,0.00055336,287.91,0.01035, 1.518,-3.642, 98506.6,  0.00,361.79
2012-06-24 06:00:00,0.00045244,287.82,0.01030, 1.997,-3.665, 98556.4,  0.00,356.75
2012-06-24 07:00:00,0.00181776,287.51,0.01013, 2.101,-3.853, 98479.9,  0.00,356.80
2012-06-24 08:00:00,0.00329656,287.20,0.00997, 2.208,-4.047, 98399.9,  0.00,356.84
2012-06-24 09:00:00,0.00186700,286.89,0.00981, 2.315,-4.240, 98319.9, 14.51,356.95
2012-06-24 10:00:00,0.00193963,287.39,0.00994, 2.673,-4.228, 98369.2, 87.12,357.59
2012-06-24 11:00:00,0.00327123,287.88,0.01009, 3.031,-4.217, 98417.9,162.67,358.26
2012-06-24 12:00:00,0.00240608,288.37,0.01023, 3.389,-4.202, 98465.5,265.83,357.52
2012-06-24 13:00:00,0.00207060,289.45,0.01073, 2.798,-4.613, 98412.2,356.79,359.96
2012-06-24 14:00:00,0.00056149,290.53,0.01125, 2.198,-5.018, 98360.8,435.28,362.40
2012-06-24 15:00:00,0.00059879,291.61,0.01178, 1.607,-5.426, 98310.9,404.91,377.84
2012-06-24 16:00:00,0.00050456,291.29,0.01152, 1.946,-5.253, 98340.0,427.85,377.43
2012-06-24 17:00:00,0.00081977,290.98,0.01125, 2.283,-5.073, 98368.0,430.13,377.05
2012-06-24 18:00:00,0.00073328,290.67,0.01099, 2.620,-4.901, 98397.8,424.25,385.52
2012-06-24 19:00:00,0.00035152,291.66,0.01152, 2.156,-4.282, 98330.4,376.70,388.05
2012-06-24 20:00:00,0.00035069,292.66,0.01206, 1.698,-3.661, 98263.8,318.74,390.55
2012-06-24 21:00:00,0.00000000,293.66,0.01263, 1.243,-3.047, 98195.6,362.89,368.45
2012-06-24 22:00:00,0.00000000,292.97,0.01229, 1.065,-2.310, 98270.4,250.89,367.37
2012-06-24 23:00:00,0.00000000,292.28,0.01197, 0.880,-1.569, 98348.8,141.91,366.31
2012-06-25 00:00:00,0.00000000,291.59,0.01165, 0.704,-0.838, 98425.6, 18.67,346.41
2012-06-25 01:00:00,0.00000000,290.18,0.01075, 0.535,-0.609, 98390.1,  0.00,343.05
2012-06-25 02:00:00,0.00000000,288.77,0.00990, 0.371,-0.380, 98353.4,  0.00,339.67
2012-06-25 03:00:00,0.00000000,287.35,0.00910, 0.202,-0.158, 98315.5,  0.00,353.19
2012-06-25 04:00:00,0.00000000,286.94,0.00901, 0.163, 0.589, 98341.3,  0.00,352.57
2012-06-25 05:00:00,0.00000000,286.52,0.00891, 0.120, 1.339, 98367.6,  0.00,351.88
2012-06-25 06:00:00,0.00000000,286.11,0.00882, 0.080, 2.087, 98392.7,  0.00,344.28
2012-06-25 07:00:00,0.00000000,285.68,0.00860,-0.270, 2.211, 98358.6,  0.00,343.68
2012-06-25 08:00:00,0.00000000,285.25,0.00839,-0.627, 2.327, 98324.0,  0.00,343.03
2012-06-25 09:00:00,0.00000000,284.82,0.00819,-0.977, 2.446, 98290.8, 18.83,342.04
2012-06-25 10:00:00,0.00000000,286.33,0.00890,-1.091, 2.360, 98281.2,115.79,343.25
2012-06-25 11:00:00,0.00000000,287.85,0.00964,-1.202, 2.267, 98272.1,216.72,344.39
2012-06-25 12:00:00,0.00000000,289.36,0.01039,-1.316, 2.180, 98263.9,273.10,369.78
2012-06-25 13:00:00,0.00000000,290.68,0.01057,-1.663, 3.064, 98243.3,366.72,370.42
2012-06-25 14:00:00,0.00000000,292.01,0.01075,-2.010, 3.939, 98222.2,447.57,371.07
2012-06-25 15:00:00,0.00000006,293.33,0.01093,-2.357, 4.816, 98202.6,487.74,371.78
2012-06-25 16:00:00,0.00000000,293.42,0.01072,-2.827, 5.449, 98162.2,515.49,371.54
2012-06-25 17:00:00,0.00000000,293.51,0.01051,-3.300, 6.083, 98124.4,518.31,371.33
2012-06-25 18:00:00,0.00001788,293.60,0.01031,-3.774, 6.713, 98086.1,597.92,364.31
2012-06-25 19:00:00,0.00003560,293.42,0.01024,-3.706, 6.774, 98034.8,530.88,364.17
2012-06-25 20:00:00,0.00003414,293.24,0.01017,-3.644, 6.829, 97987.0,449.26,364.02
2012-06-25 21:00:00,0.00010949,293.07,0.01011,-3.584, 6.885, 97937.2,283.69,366.73
2012-06-25 22:00:00,0.00009573,292.18,0.01027,-3.329, 6.031, 97995.9,196.20,367.04
2012-06-25 23:00:00,0.00004149,291.30,0.01043,-3.078, 5.184, 98059.4,111.05,367.34
2012-06-26 00:00:00,0.00000868,290.41,0.01060,-2.824, 4.334, 98117.5, 10.50,372.29
2012-06-26 01:00:00,0.00027699,289.52,0.01043,-3.132, 4.210, 98105.5,  0.00,373.11
2012-06-26 02:00:00,0.00002804,288.63,0.01025,-3.434, 4.083, 98092.0,  0.00,373.92
2012-06-26 03:00:00,0.00019036,287.74,0.01007,-3.739, 3.961, 98078.1,  0.00,375.10
2012-06-26 04:00:00,0.00018900,287.75,0.01016,-3.648, 3.453, 98115.7,  0.00,375.76
2012-06-26 05:00:00,0.00006788,287.76,0.01026,-3.545, 2.953, 98153.0,  0.00,376.45
2012-06-26 06:00:00,0.00011716,287.77,0.01035,-3.454, 2.443, 98189.9,  0.00,361.79
2012-06-26 07:00:00,0.00017074,287.87,0.01042,-3.975, 1.916, 98087.0,  0.00,362.42
2012-06-26 08:00:00,0.00058381,287.97,0.01049,-4.496, 1.386, 97984.3,  0.00,363.03
2012-06-26 09:00:00,0.00083889,288.06,0.01056,-5.019, 0.858, 97882.5, 15.93,371.18
2012-06-26 10:00:00,0.00114066,288.69,0.01086,-5.239, 0.681, 97887.5,100.61,371.27
2012-06-26 11:00:00,0.00125863,289.32,0.01117,-5.457, 0.503, 97893.5,188.80,371.31
2012-06-26 12:00:00,0.00098235,289.96,0.01148,-5.674, 0.324, 97899.7,251.66,377.13
2012-06-26 13:00:00,0.00101053,290.25,0.01154,-5.938, 0.402, 97848.2,338.14,376.77
2012-06-26 14:00:00,0.00131291,290.54,0.01161,-6.198, 0.486, 97797.2,412.82,376.42
2012-06-26 15:00:00,0.00248812,290.83,0.01168,-6.457, 0.567, 97747.7,377.10,383.27
2012-06-26 16:00:00,0.00205008,290.89,0.01162,-6.092, 0.003, 97631.6,398.60,382.78
2012-06-26 17:00:00,0.00193921,290.95,0.01158,-5.733,-0.564, 97518.7,400.84,382.31
2012-06-26 18:00:00,0.00102521,291.00,0.01153,-5.373,-1.130, 97403.5,351.61,381.02
2012-06-26 19:00:00,0.00065196,291.01,0.01137,-4.733,-0.559, 97378.4,312.28,380.34
2012-06-26 20:00:00,0.00020392,291.02,0.01121,-4.090, 0.005, 97355.3,264.31,379.65
2012-06-26 21:00:00,0.00000000,291.03,0.01106,-3.448, 0.570, 97328.5,205.20,375.38
2012-06-26 22:00:00,0.00000000,290.28,0.01100,-2.626, 0.939, 97254.5,141.93,377.63
2012-06-26 23:00:00,0.00055826,289.51,0.01093,-1.807, 1.309, 97177.5, 80.37,379.88
2012-06-27 00:00:00,0.00002534,288.75,0.01086,-0.988, 1.677, 97103.2, 15.59,372.85
2012-06-27 01:00:00,0.00000263,288.55,0.01085,-0.602, 2.174, 97099.2,  0.00,373.57
2012-06-27 02:00:00,0.00000000,288.34,0.01084,-0.217, 2.674, 97096.1,  0.00,374.28
2012-06-27 03:00:00,0.00004660,288.14,0.01084, 0.166, 3.166, 97092.9,  0.00,367.98
2012-06-27 04:00:00,0.00004450,287.92,0.01073,-0.300, 3.146, 97101.2,  0.00,369.04
2012-06-27 05:00:00,0.00000000,287.71,0.01062,-0.770, 3.122, 97108.7,  0.00,370.14
2012-06-27 06:00:00,0.00000000,287.49,0.01052,-1.242, 3.095, 97117.1,  0.00,369.80
2012-06-27 07:00:00,0.00018810,287.50,0.01050,-1.486, 3.471, 97153.6,  0.00,369.26
2012-06-27 08:00:00,0.00004537,287.51,0.01048,-1.727, 3.843, 97192.6,  0.00,368.73
2012-06-27 09:00:00,0.00004774,287.52,0.01046,-1.967, 4.218, 97229.9,  7.83,376.29
2012-06-27 10:00:00,0.00009838,287.98,0.01057,-2.244, 4.087, 97234.9, 50.98,376.96
2012-06-27 11:00:00,0.00040963,288.44,0.01067,-2.519, 3.959, 97241.6, 95.93,377.57
2012-06-27 12:00:00,0.00029313,288.91,0.01078,-2.797, 3.830, 97247.5,191.72,375.97
2012-06-27 13:00:00,0.00079870,288.67,0.01063,-2.761, 3.848, 97266.4,257.76,375.86
2012-06-27 14:00:00,0.00098109,288.45,0.01048,-2.719, 3.856, 97285.8,314.82,375.77
2012-06-27 15:00:00,0.00064577,288.21,0.01033,-2.687, 3.873, 97304.5,260.94,381.52
2012-06-27 16:00:00,0.00102301,289.66,0.01128,-2.339, 4.027, 97372.7,275.88,385.07
2012-06-27 17:00:00,0.00071614,291.12,0.01230,-2.002, 4.180, 97437.9,277.48,388.67
2012-06-27 18:00:00,0.00117414,292.58,0.01336,-1.660, 4.334, 97503.8,351.44,383.45
2012-06-27 19:00:00,0.00032830,292.18,0.01304,-1.135, 3.905, 97502.2,312.19,383.21
2012-06-27 20:00:00,0.00015692,291.79,0.01273,-0.606, 3.481, 97502.5,264.22,382.97
2012-06-27 21:00:00,0.00001202,291.39,0.01241,-0.082, 3.057, 97501.0,226.89,381.52
2012-06-27 22:00:00,0.00017736,291.16,0.01235, 0.245, 2.221, 97504.0,156.94,381.35
2012-06-27 23:00:00,0.00008477,290.92,0.01228, 0.566, 1.381, 97506.8, 88.89,381.15
2012-06-28 00:00:00,0.00000000,290.69,0.01222, 0.890, 0.551, 97509.3,  6.97,388.33
2012-06-28 01:00:00,0.00003002,289.94,0.01181, 1.056, 0.655, 97540.0,  0.00,385.59
2012-06-28 02:00:00,0.00001243,289.19,0.01141, 1.224, 0.764, 97571.6,  0.00,382.80
2012-06-28 03:00:00,0.00000000,288.45,0.01102, 1.393, 0.872, 97603.0,  0.00,372.75
2012-06-28 04:00:00,0.00000000,288.06,0.01072, 1.548, 0.981, 97640.8,  0.00,372.17
2012-06-28 05:00:00,0.00000000,287.67,0.01041, 1.701, 1.091, 97679.7,  0.00,371.59
2012-06-28 06:00:00,0.00000000,287.28,0.01012, 1.857, 1.200, 97719.8,  0.00,350.40
2012-06-28 07:00:00,0.00000000,287.01,0.00991, 1.956, 1.114, 97679.6,  0.00,350.00
2012-06-28 08:00:00,0.00000000,286.72,0.00971, 2.054, 1.025, 97642.9,  0.00,349.59
2012-06-28 09:00:00,0.00000000,286.45,0.00950, 2.143, 0.937, 97603.8, 14.08,354.90
2012-06-28 10:00:00,0.00000000,287.65,0.01007, 2.184, 1.056, 97627.2, 94.83,355.78
2012-06-28 11:00:00,0.00000000,288.85,0.01065, 2.218, 1.172, 97653.4,178.98,356.67
2012-06-28 12:00:00,0.00000000,290.05,0.01124, 2.255, 1.288, 97675.9,265.82,383.09
2012-06-28 13:00:00,0.00000000,291.40,0.01148, 2.938, 0.478, 97686.4,357.57,384.92
2012-06-28 14:00:00,0.00000000,292.75,0.01173, 3.624,-0.328, 97694.4,436.84,386.75
2012-06-28 15:00:00,0.00000000,294.09,0.01198, 4.315,-1.142, 97705.0,545.46,375.62
2012-06-28 16:00:00,0.00000000,294.73,0.01195, 4.627,-1.455, 97704.3,576.86,376.80
2012-06-28 17:00:00,0.00012192,295.38,0.01192, 4.938,-1.771, 97700.7,580.35,378.03
2012-06-28 18:00:00,0.00000000,296.02,0.01189, 5.244,-2.085, 97698.8,604.87,377.63
2012-06-28 19:00:00,0.00000000,296.54,0.01229, 5.317,-2.186, 97749.3,537.36,378.83
2012-06-28 20:00:00,0.00000000,297.07,0.01270, 5.402,-2.279, 97800.4,454.94,380.07
2012-06-28 21:00:00,0.00000000,297.59,0.01312, 5.476,-2.376, 97850.2,296.98,388.73
2012-06-28 22:00:00,0.00000000,295.81,0.01260, 4.640,-1.837, 97810.3,205.47,385.09
2012-06-28 23:00:00,0.00013660,294.02,0.01210, 3.806,-1.296, 97771.7,116.36,381.47
2012-06-29 00:00:00,0.00000000,292.24,0.01161, 2.974,-0.759, 97735.2, 13.18,373.96
2012-06-29 01:00:00,0.00000000,291.08,0.01086, 3.028,-0.498, 97793.1,  0.00,370.02
2012-06-29 02:00:00,0.00000000,289.91,0.01014, 3.087,-0.244, 97853.8,  0.00,366.06
2012-06-29 03:00:00,0.00000000,288.75,0.00946, 3.142, 0.010, 97912.8,  0.00,358.16
2012-06-29 04:00:00,0.00000000,288.27,0.00936, 3.063,-0.079, 97900.0,  0.00,357.40
2012-06-29 05:00:00,0.00000000,287.80,0.00925, 2.988,-0.163, 97888.3,  0.00,356.62
2012-06-29 06:00:00,0.00000000,287.33,0.00914, 2.908,-0.248, 97876.3,  0.00,318.69
2012-06-29 07:00:00,0.00000000,286.73,0.00878, 2.761, 0.551, 97834.8,  0.00,318.12
2012-06-29 08:00:00,0.00000000,286.12,0.00843, 2.605, 1.352, 97793.9,  0.00,317.49
2012-06-29 09:00:00,0.00000000,285.53,0.00809, 2.458, 2.156, 97753.5, 15.37,340.88
2012-06-29 10:00:00,0.00000000,287.30,0.00915, 2.121, 2.295, 97707.1,107.55,342.15
2012-06-29 11:00:00,0.00000000,289.07,0.01024, 1.786, 2.442, 97659.0,203.61,343.47
2012-06-29 12:00:00,0.00000000,290.84,0.01137, 1.449, 2.582, 97613.0,334.90,373.09
2012-06-29 13:00:00,0.00000000,293.08,0.01208, 2.273, 3.511, 97582.5,450.81,374.94
2012-06-29 14:00:00,0.00000000,295.33,0.01283, 3.101, 4.434, 97551.3,550.95,376.88
2012-06-29 15:00:00,0.00000000,297.57,0.01358, 3.928, 5.354, 97520.3,783.51,370.22
2012-06-29 16:00:00,0.00000000,298.24,0.01419, 4.121, 5.926, 97438.5,828.77,371.12
2012-06-29 17:00:00,0.00000000,298.92,0.01482, 4.322, 6.498, 97354.8,833.87,372.04
2012-06-29 18:00:00,0.00000000,299.59,0.01546, 4.521, 7.070, 97271.1,789.51,385.33
2012-06-29 19:00:00,0.00000000,300.02,0.01598, 4.083, 7.105, 97244.6,701.45,386.06
2012-06-29 20:00:00,0.00000000,300.45,0.01652, 3.639, 7.141, 97215.9,593.92,386.83
2012-06-29 21:00:00,0.00000000,300.87,0.01706, 3.200, 7.181, 97190.7,417.94,395.89
2012-06-29 22:00:00,0.00000000,299.50,0.01688, 2.931, 6.808, 97207.5,289.14,394.18
2012-06-29 23:00:00,0.00000000,298.12,0.01670, 2.658, 6.443, 97226.4,163.70,392.48
2012-06-30 00:00:00,0.00144703,296.75,0.01652, 2.389, 6.069, 97246.5, 18.02,378.98
2012-06-30 01:00:00,0.00000000,295.34,0.01528, 2.230, 4.430, 97321.4,  0.00,377.24
2012-06-30 02:00:00,0.00000000,293.93,0.01408, 2.065, 2.791, 97401.8,  0.00,375.43
2012-06-30 03:00:00,0.00019369,292.52,0.01292, 1.900, 1.154, 97475.9,  0.00,366.63
2012-06-30 04:00:00,0.00000000,291.46,0.01214, 2.231, 0.233, 97474.2,  0.00,365.26
2012-06-30 05:00:00,0.00000000,290.40,0.01139, 2.555,-0.688, 97470.9,  0.00,363.86
2012-06-30 06:00:00,0.00000000,289.34,0.01065, 2.882,-1.609, 97469.5,  0.00,328.06
2012-06-30 07:00:00,0.00000000,288.81,0.01027, 2.753,-1.583, 97457.5,  0.00,327.63
2012-06-30 08:00:00,0.00000000,288.27,0.00989, 2.628,-1.560, 97445.6,  0.00,327.17
2012-06-30 09:00:00,0.00000000,287.73,0.00952, 2.495,-1.537, 97432.5, 19.55,320.70
2012-06-30 10:00:00,0.00000000,289.74,0.01059, 2.253,-1.061, 97490.8,142.99,323.90
2012-06-30 11:00:00,0.00000000,291.75,0.01173, 2.001,-0.586, 97549.7,271.64,327.06
2012-06-30 12:00:00,0.00000000,293.76,0.01294, 1.751,-0.112, 97609.6,436.72,353.72
2012-06-30 13:00:00,0.00000000,295.92,0.01358, 2.477, 0.674, 97563.7,588.23,356.79
2012-06-30 14:00:00,0.00000000,298.08,0.01424, 3.197, 1.454, 97516.3,719.28,359.84
2012-06-30 15:00:00,0.00000000,300.24,0.01492, 3.923, 2.234, 97469.2,601.54,403.06
2012-06-30 16:00:00,0.00000000,300.27,0.01484, 4.054, 2.164, 97474.2,636.40,402.76
2012-06-30 17:00:00,0.00000000,300.30,0.01476, 4.190, 2.096, 97480.6,640.50,402.49
2012-06-30 18:00:00,0.00000000,300.33,0.01468, 4.320, 2.031, 97485.4,522.56,427.09
2012-06-30 19:00:00,0.00000000,300.34,0.01477, 4.237, 1.933, 97443.5,464.36,426.78
2012-06-30 20:00:00,0.00000000,300.35,0.01485, 4.149, 1.830, 97399.9,393.14,426.49
2012-06-30 21:00:00,0.00083461,300.36,0.01493, 4.062, 1.734, 97357.0,353.62,400.82
2012-06-30 22:00:00,0.00018343,299.01,0.01459, 3.734, 1.413, 97387.6,244.61,398.96
2012-06-30 23:00:00,0.00000000,297.67,0.01427, 3.405, 1.100, 97419.6,138.39,397.11
